@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-3,6,8-11,13-14,17,20-21'

@attribute sd numeric
@attribute median numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute mindom numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.035275,0.176396,0.025455,18.560294,0.84742,0.24611,0.16925,0.168509,0.016427,0.15625,0.239317,female
0.034481,0.179315,0.029486,18.41775,0.841949,0.232826,0.172603,0.170298,0.021448,0.164063,0.127975,female
0.036617,0.1792,0.027467,11.780553,0.840314,0.26939,0.1648,0.164484,0.033058,0.164063,0.150535,female
0.033986,0.188447,0.034332,8.369805,0.834362,0.23204,0.168229,0.163658,0.018824,0.164063,0.069597,female
0.034415,0.190412,0.033704,6.716461,0.850385,0.23466,0.203663,0.170231,0.01608,0.164063,0.133716,female
0.054302,0.174379,0.028373,17.814357,0.883531,0.442196,0.169615,0.17467,0.017149,0.164063,0.202231,female
0.033671,0.176428,0.026655,14.383955,0.83678,0.227687,0.172366,0.17505,0.037647,0.15625,0.163252,female
0.038607,0.18002,0.032016,9.013873,0.856224,0.298322,0.179739,0.164707,0.016529,0.164063,0.11036,female
0.038925,0.177641,0.033326,12.53214,0.859125,0.304502,0.16187,0.152423,0.029795,0.15625,0.13265,female
0.043086,0.181194,0.03709,6.987666,0.869629,0.338455,0.181194,0.166865,0.030132,0.023438,0.086327,female
0.033906,0.188582,0.030299,9.908801,0.844787,0.239938,0.198507,0.174929,0.05298,0.15625,0.129521,female
0.037486,0.182625,0.025007,17.957915,0.823999,0.261475,0.178836,0.166718,0.016377,0.171875,0.072885,female
0.042774,0.179955,0.029258,10.37771,0.859103,0.332855,0.179955,0.1737,0.019048,0.164063,0.104311,female
0.031422,0.184032,0.023032,13.736303,0.831025,0.212024,0.190129,0.167675,0.021277,0.164063,0.140962,female
0.053881,0.172495,0.027906,19.286248,0.881285,0.415102,0.172308,0.168612,0.054795,0.023438,0.151822,female
0.03743,0.175823,0.020955,19.52568,0.842949,0.284527,0.173628,0.168936,0.016097,0.15625,0.073623,female
0.035405,0.168429,0.024889,21.836228,0.839558,0.261354,0.164782,0.156155,0.016244,0.15625,0.117517,female
0.034568,0.179481,0.038182,8.101767,0.861211,0.251207,0.163896,0.149157,0.024502,0.15625,0.097169,female
0.03593,0.180893,0.028385,12.712566,0.821229,0.257249,0.166942,0.158578,0.01837,0.148438,0.193168,female
0.035058,0.168804,0.024338,21.794666,0.826866,0.246242,0.160319,0.153981,0.029412,0.148438,0.087116,female
0.033878,0.175619,0.02292,14.29752,0.816742,0.226999,0.164469,0.164342,0.020833,0.078125,0.146104,female
0.036384,0.172963,0.025568,12.54912,0.843488,0.285398,0.175721,0.16396,0.019608,0.140625,0.143528,female
0.038191,0.183831,0.048729,9.290798,0.867046,0.278393,0.176869,0.172368,0.042781,0.15625,0.118608,female
0.033817,0.169655,0.029655,25.777559,0.823618,0.232398,0.164483,0.154692,0.03125,0.007813,0.12382,female
0.03047,0.176056,0.02169,10.406972,0.818552,0.192606,0.18338,0.168737,0.037037,0.15625,0.150654,female
0.0515,0.197861,0.030347,10.027392,0.851372,0.295386,0.206763,0.179154,0.078049,0.023438,0.306214,female
0.035026,0.191238,0.046376,7.308963,0.866241,0.236268,0.173037,0.169441,0.024653,0.15625,0.12574,female
0.043145,0.186984,0.040952,6.90486,0.87199,0.351325,0.177778,0.172424,0.075472,0.164063,0.268315,female
0.032249,0.182729,0.034262,8.50761,0.833188,0.209671,0.168158,0.179046,0.153846,0.15625,0.128403,female
0.024002,0.187909,0.017567,14.712232,0.747695,0.106801,0.19057,0.168579,0.024169,0.171875,0.183099,female
0.042361,0.184415,0.035464,11.16206,0.844339,0.231124,0.174958,0.179598,0.024169,0.171875,0.219984,female
0.030157,0.177702,0.024381,13.112357,0.820881,0.182416,0.169408,0.174194,0.08,0.15625,0.094256,female
0.038502,0.181031,0.036277,9.3331,0.859677,0.290416,0.172226,0.166094,0.043597,0.164063,0.150486,female
0.053763,0.179115,0.027786,17.319945,0.856079,0.375275,0.179115,0.16966,0.018161,0.15625,0.133333,female
0.033573,0.176154,0.021175,15.179379,0.823984,0.216122,0.179083,0.167377,0.043478,0.164063,0.195352,female
0.0375,0.1792,0.043077,14.331797,0.847972,0.276973,0.171877,0.156718,0.04611,0.007813,0.148856,female
0.037321,0.190474,0.039206,6.806067,0.862152,0.27567,0.184609,0.170985,0.018757,0.15625,0.125058,female
0.032948,0.187226,0.022355,12.677074,0.816435,0.247042,0.190579,0.172206,0.061776,0.164063,0.168831,female
0.062227,0.176203,0.034529,13.039851,0.899023,0.484542,0.172018,0.167055,0.029304,0.007813,0.184146,female
0.030723,0.182894,0.023364,10.324472,0.801625,0.197544,0.191656,0.162627,0.020699,0.164063,0.07229,female
0.039201,0.178918,0.031346,15.699351,0.850544,0.319835,0.176805,0.156944,0.016684,0.15625,0.180921,female
0.040505,0.177834,0.034693,10.407879,0.85358,0.31735,0.169093,0.176315,0.047337,0.007813,0.080426,female
0.03153,0.175955,0.020225,16.125548,0.816218,0.216515,0.169213,0.163617,0.025,0.15625,0.217262,female
0.033396,0.173864,0.025215,12.551097,0.81592,0.221766,0.172691,0.164132,0.064777,0.164063,0.097533,female
0.038632,0.172308,0.034045,15.496201,0.848722,0.290096,0.162581,0.160317,0.01564,0.164063,0.151943,female
0.061359,0.171243,0.041921,10.070999,0.896255,0.505113,0.188249,0.16661,0.043956,0.015625,0.083907,female
0.030724,0.182807,0.024912,11.983435,0.820294,0.213677,0.182807,0.170652,0.025078,0.007813,0.135265,female
0.030652,0.176744,0.030233,20.07398,0.803241,0.189572,0.176279,0.163305,0.072727,0.164063,0.256772,female
0.033503,0.182712,0.024915,10.920934,0.833917,0.23981,0.182316,0.174009,0.079602,0.164063,0.252101,female
0.037319,0.177749,0.031518,13.55095,0.845562,0.291419,0.169319,0.167259,0.026316,0.15625,0.119883,female
0.051147,0.176027,0.033093,12.097505,0.892325,0.447629,0.169925,0.167117,0.065306,0.164063,0.180736,female
0.047699,0.17126,0.032153,15.464345,0.874367,0.377036,0.155853,0.169212,0.069565,0.007813,0.082733,female
0.040007,0.162465,0.039872,39.938237,0.842795,0.287726,0.155027,0.157304,0.063241,0.15625,0.20888,female
0.031864,0.178182,0.033785,14.526101,0.820643,0.205586,0.167074,0.169568,0.044944,0.164063,0.181182,female
0.036367,0.173356,0.027248,12.740461,0.831027,0.238261,0.168658,0.158211,0.031434,0.164063,0.092076,female
0.033789,0.185224,0.040247,7.759717,0.842134,0.228621,0.173539,0.177042,0.037037,0.15625,0.134043,female
0.034082,0.174082,0.019226,34.136764,0.800227,0.223223,0.173733,0.164371,0.015702,0.164063,0.139258,female
0.041912,0.188904,0.035799,9.109723,0.857857,0.323957,0.193059,0.174824,0.017877,0.007813,0.287212,female
0.065366,0.2136,0.0544,13.365289,0.906817,0.44964,0.050133,0.161213,0.017094,0.054688,0.331868,female
0.067776,0.205988,0.055808,21.96558,0.909747,0.479467,0.05006,0.171696,0.017372,0.023438,0.281525,female
0.072027,0.205471,0.062588,22.392256,0.926618,0.550262,0.050029,0.146154,0.016649,0.054688,0.169312,female
0.056408,0.193285,0.037685,11.830639,0.875828,0.410387,0.050246,0.143441,0.015733,0.054688,0.146341,female
0.070159,0.213067,0.0696,10.809571,0.923527,0.52465,0.050133,0.158002,0.016913,0.054688,0.113711,female
0.061291,0.204133,0.069045,7.574773,0.892704,0.348168,0.050214,0.154557,0.01741,0.054688,0.203273,female
0.077849,0.214562,0.085512,12.428735,0.932352,0.563884,0.050056,0.148659,0.018265,0.054688,0.237274,female
0.063949,0.226853,0.06212,8.360208,0.906087,0.435548,0.050156,0.138612,0.016667,0.054688,0.10747,female
0.06594,0.211309,0.052356,9.111364,0.915902,0.489534,0.050052,0.168338,0.016684,0.054688,0.287141,female
0.072125,0.2072,0.061067,6.917745,0.914751,0.473694,0.050133,0.164235,0.016444,0.054688,0.233135,female
0.059374,0.17783,0.044458,12.313774,0.922825,0.533854,0,0.152477,0.017857,0.007813,0.130584,female
0.057488,0.165919,0.04183,15.663146,0.897693,0.431623,0,0.164624,0.024427,0.007813,0.451429,female
0.06122,0.206904,0.051046,9.577864,0.908414,0.446981,0,0.189045,0.016913,0.007813,0.213466,female
0.065866,0.183275,0.050736,20.778454,0.923872,0.512662,0,0.17241,0.016967,0.007813,0.143094,female
0.059175,0.184107,0.045904,14.277923,0.908296,0.451007,0,0.169674,0.016512,0.007813,0.142138,female
0.060035,0.193391,0.048668,23.523437,0.905327,0.439105,0,0.177271,0.01564,0.007813,0.155769,female
0.051914,0.182923,0.036146,15.485412,0.893838,0.409585,0,0.173162,0.017039,0.007813,0.072832,female
0.068211,0.173634,0.063112,32.075579,0.938153,0.584005,0,0.167895,0.015748,0.007813,0.28655,female
0.054453,0.179318,0.042828,14.062959,0.910095,0.456989,0,0.149217,0.01867,0.007813,0.154498,female
0.064522,0.188208,0.067065,13.514928,0.933957,0.538465,0,0.179878,0.047478,0.007813,0.238095,female
0.087913,0.176679,0.170738,9.583577,0.953377,0.704237,0.217491,0.207905,0.017544,0.007813,0.185541,female
0.079431,0.197346,0.128467,19.967063,0.946908,0.706917,0.213364,0.206479,0.06867,0.007813,0.34827,female
0.089441,0.19852,0.166493,13.204733,0.950413,0.681699,0.214298,0.212683,0.054054,0.015625,0.282422,female
0.088698,0.179804,0.174542,5.560671,0.941751,0.601127,0.225327,0.174179,0.016824,0.007813,0.241986,female
0.086008,0.159907,0.164235,5.115927,0.964448,0.745641,0.194529,0.184906,0.032064,0.023438,0.150686,female
0.082937,0.19382,0.133358,7.69973,0.963183,0.725957,0.204891,0.189945,0.020382,0.007813,0.261695,female
0.082752,0.192843,0.149608,12.0619,0.943341,0.651973,0.215719,0.190461,0.018454,0.007813,0.197489,female
0.087656,0.14155,0.175129,6.82631,0.949958,0.678018,0.219041,0.197429,0.021053,0.054688,0.172049,female
0.084077,0.201348,0.11097,6.47041,0.943451,0.642259,0.216507,0.181829,0.020151,0.007813,0.268472,female
0.087243,0.19042,0.167149,8.352815,0.939007,0.622045,0.207435,0.183926,0.081633,0.007813,0.176471,female
0.043484,0.196992,0.04977,8.494306,0.899004,0.266904,0.175239,0.151901,0.01564,0.148438,0.258636,female
0.04244,0.19104,0.058388,7.111128,0.904673,0.287491,0.176345,0.158337,0.022409,0.164063,0.17163,female
0.049763,0.192406,0.068716,3.912539,0.926781,0.39939,0.199504,0.13933,0.032787,0.164063,0.168175,female
0.044968,0.190568,0.05622,7.971063,0.910712,0.279577,0.176463,0.157803,0.016244,0.140625,0.220856,female
0.049427,0.173186,0.061677,12.715922,0.90748,0.306337,0.154085,0.146007,0.01631,0.007813,0.076484,female
0.045515,0.187768,0.061869,6.227631,0.912431,0.307674,0.199456,0.148864,0.022535,0.132813,0.094713,female
0.043552,0.204104,0.051312,9.473103,0.907945,0.294762,0.221542,0.158042,0.018433,0.140625,0.072736,female
0.0402,0.187235,0.061931,11.56968,0.886007,0.234557,0.156532,0.153609,0.040609,0.15625,0.056659,female
0.065328,0.218625,0.048986,11.694666,0.917601,0.516221,0.212144,0.165352,0.016393,0.007813,0.151229,female
0.05202,0.189908,0.043473,15.636732,0.892246,0.450262,0.197344,0.150268,0.024883,0.007813,0.337912,female
0.062017,0.193746,0.070572,4.308848,0.941427,0.594892,0.195216,0.162183,0.016162,0.007813,0.309413,female
0.067946,0.206498,0.072775,7.938165,0.935248,0.611967,0.230877,0.149574,0.015686,0.054688,0.191765,female
0.065123,0.187934,0.074453,11.358503,0.946681,0.668181,0.191537,0.145,0.016048,0.007813,0.172249,female
0.076568,0.19323,0.102782,3.60163,0.967853,0.75665,0.201669,0.144806,0.016194,0.007813,0.234127,female
0.060781,0.219665,0.047838,8.971743,0.90479,0.498886,0.235872,0.150029,0.015889,0.007813,0.2625,female
0.063059,0.215213,0.056968,6.777291,0.924599,0.53689,0.229548,0.166,0.015936,0.007813,0.21798,female
0.071781,0.201348,0.106108,13.44741,0.938501,0.654076,0.209928,0.168726,0.017279,0.046875,0.3425,female
0.062873,0.19149,0.051721,14.262154,0.920399,0.574005,0.206575,0.157403,0.023358,0.007813,0.038797,female
0.057838,0.219863,0.044356,10.422759,0.884811,0.362204,0.050114,0.145934,0.016097,0.054688,0.27033,female
0.078394,0.184612,0.140881,13.326002,0.961835,0.752104,0.050189,0.141424,0.016598,0.054688,0.126211,female
0.057153,0.205355,0.053132,8.716056,0.889968,0.374785,0.049872,0.139459,0.01686,0.054688,0.259448,female
0.078766,0.207706,0.069725,5.766831,0.921602,0.508718,0.049908,0.157151,0.016632,0.054688,0.206897,female
0.059724,0.241931,0.073291,10.460379,0.867354,0.271194,0.268971,0.171505,0.019488,0.054688,0.154098,female
0.069854,0.216128,0.063181,5.862619,0.922779,0.546754,0.050062,0.184095,0.016754,0.054688,0.391193,female
0.062835,0.217509,0.058693,7.816939,0.902992,0.429764,0.050062,0.166532,0.016667,0.054688,0.350301,female
0.070331,0.216161,0.065482,8.969077,0.915852,0.4446,0.049992,0.181607,0.016529,0.054688,0.197473,female
0.078522,0.221595,0.06184,7.786476,0.914982,0.513838,0.219591,0.180687,0.01658,0.054688,0.178783,female
0.072019,0.207813,0.066818,14.541175,0.915646,0.471817,0.050114,0.182011,0.018307,0.054688,0.278438,female
0.058132,0.1814,0.044665,25.387022,0.900368,0.42919,0,0.17123,0.021277,0.007813,0.049474,female
0.06021,0.191215,0.058583,27.16837,0.923007,0.488415,0,0.144652,0.01564,0.007813,0.143839,female
0.06025,0.177272,0.058702,30.849994,0.923001,0.504066,0,0.174866,0.056338,0.007813,0.316122,female
0.060778,0.178182,0.039383,32.575486,0.906936,0.450731,0,0.135378,0.016427,0.007813,0.235977,female
0.071244,0.188774,0.082588,113.941512,0.948424,0.658345,0,0.156399,0.015952,0.007813,0.180567,female
0.060988,0.199956,0.056185,31.371397,0.915986,0.436418,0,0.181574,0.021136,0.007813,0.304286,female
0.069521,0.182762,0.092552,91.42319,0.936911,0.537923,0,0.153757,0.016113,0.007813,0.192308,female
0.069469,0.18794,0.093879,101.039376,0.938815,0.555937,0,0.179175,0.032454,0.007813,0.265556,female
0.065166,0.191227,0.076403,21.113053,0.926864,0.501417,0,0.15797,0.015842,0.007813,0.049592,female
0.06116,0.170058,0.042637,39.324417,0.916364,0.525701,0,0.144966,0.01564,0.007813,0.037442,female
0.072142,0.05871,0.113724,10.178822,0.94311,0.636657,0.016628,0.124927,0.016129,0.007813,0.250496,female
0.069725,0.058382,0.109344,9.717257,0.938889,0.608706,0.009763,0.153543,0.016,0.007813,0.223362,female
0.068473,0.054163,0.104794,9.575713,0.930185,0.581113,0.024491,0.138373,0.016293,0.007813,0.106574,female
0.084219,0.1258,0.161824,8.659579,0.966516,0.776099,0.014295,0.161328,0.016211,0.007813,0.238386,female
0.070612,0.06817,0.124902,7.522361,0.945408,0.632647,0.021046,0.160137,0.023881,0.007813,0.438224,female
0.07695,0.0846,0.136088,7.191967,0.951992,0.674632,0.014919,0.159181,0.015748,0.007813,0.379137,female
0.071357,0.065929,0.128656,7.683517,0.939998,0.613939,0.024023,0.143862,0.020151,0.007813,0.370571,female
0.080005,0.131173,0.141437,10.236176,0.942925,0.657554,0.008622,0.150548,0.016244,0.007813,0.260426,female
0.070847,0.071001,0.119458,4.652448,0.95222,0.664712,0.038555,0.148914,0.019851,0.007813,0.305836,female
0.069827,0.070167,0.115922,7.406555,0.949351,0.625181,0.006136,0.155145,0.017186,0.007813,0.39446,female
0.107549,0.21973,0.239746,800.272488,0.766385,0.235353,0,0.201656,0.016,0.007813,0,female
0.11126,0.199921,0.231953,666.681024,0.748676,0.280412,0,0.172888,0.016913,0.007813,0,female
0.107862,0.204428,0.240995,513.879648,0.77116,0.271657,0,0.152977,0.016,0.007813,0,female
0.111257,0.20335,0.245965,624.939169,0.777702,0.264933,0,0.187657,0.015968,0.007813,0,female
0.110261,0.208732,0.2453,680.485837,0.768258,0.288361,0,0.182116,0.015984,0.007813,0,female
0.109044,0.209823,0.240673,770.501237,0.750023,0.214378,0,0.188858,0.016048,0.007813,0,female
0.112649,0.194216,0.236307,810.449203,0.738651,0.276171,0,0.175442,0.017094,0.007813,0,female
0.109378,0.216816,0.248192,824.136041,0.765957,0.219573,0,0.182943,0.016113,0.007813,0,female
0.115273,0.217194,0.252225,720.498366,0.748495,0.246323,0,0.19548,0.016632,0.007813,0,female
0.114508,0.217541,0.24877,667.733067,0.747569,0.240213,0,0.184696,0.016771,0.007813,0,female
0.069786,0.182035,0.073709,35.655663,0.93092,0.575286,0,0.149335,0.027257,0.007813,0.187743,female
0.078427,0.174583,0.10475,73.829765,0.9401,0.55575,0,0.145062,0.016162,0.007813,0.114733,female
0.062383,0.171025,0.059603,41.438141,0.906537,0.438744,0,0.137827,0.026936,0.007813,0.073067,female
0.066874,0.179354,0.078412,36.757162,0.937305,0.566266,0,0.156444,0.030075,0.007813,0.289125,female
0.074465,0.174069,0.094761,56.01628,0.944722,0.576246,0,0.147814,0.016913,0.007813,0.236742,female
0.082656,0.194209,0.098519,57.779308,0.875255,0.446786,0,0.187905,0.033543,0.007813,0.319048,female
0.08446,0.198322,0.092088,64.416052,0.896396,0.446445,0,0.170038,0.023222,0.007813,0.238095,female
0.091112,0.207214,0.162637,41.155866,0.908195,0.499168,0,0.188951,0.027634,0.007813,0.339394,female
0.062168,0.17785,0.040547,28.198352,0.904631,0.448051,0,0.161053,0.017505,0.007813,0.238418,female
0.071939,0.175942,0.091659,60.953241,0.939583,0.55973,0,0.147771,0.015764,0.007813,0.200893,female
0.028795,0.209659,0.036618,7.833977,0.852008,0.136175,0.198248,0.190332,0.021622,0.195313,0.22166,female
0.033483,0.214075,0.044678,10.798038,0.86938,0.16029,0.226299,0.186654,0.023121,0.171875,0.229271,female
0.03544,0.196046,0.045752,9.294968,0.860738,0.210884,0.18415,0.159956,0.027119,0.007813,0.189915,female
0.031613,0.193891,0.029874,15.158649,0.850763,0.201765,0.193501,0.183362,0.017778,0.1875,0.193079,female
0.033526,0.197941,0.031022,14.562335,0.861835,0.22135,0.197341,0.182781,0.029685,0.015625,0.196491,female
0.033138,0.205588,0.043483,7.372721,0.869482,0.179791,0.223418,0.17806,0.037915,0.164063,0.202108,female
0.042392,0.212152,0.070851,3.271853,0.895565,0.198001,0.19654,0.169677,0.017837,0.148438,0.35467,female
0.030396,0.198105,0.02951,7.139244,0.857263,0.177914,0.189412,0.188897,0.025932,0.109375,0.324904,female
0.037574,0.220555,0.045858,11.066035,0.877562,0.188399,0.220555,0.182308,0.020725,0.007813,0.199624,female
0.031488,0.195094,0.036238,12.040941,0.862682,0.174607,0.183085,0.186066,0.07619,0.171875,0.113542,female
0.031964,0.198973,0.03937,10.352931,0.864479,0.165662,0.185904,0.184609,0.021769,0.070313,0.19701,female
0.031261,0.223285,0.038662,6.67446,0.861819,0.15492,0.226691,0.193159,0.017335,0.007813,0.177407,female
0.030422,0.19173,0.04044,7.296761,0.85787,0.175168,0.172023,0.179518,0.028269,0.171875,0.174889,female
0.028246,0.205997,0.031437,12.748807,0.841897,0.154743,0.21166,0.163315,0.020253,0.164063,0.13977,female
0.033226,0.199661,0.038687,7.833361,0.873035,0.205702,0.200254,0.190959,0.062016,0.171875,0.229767,female
0.032628,0.200901,0.033969,4.74193,0.870154,0.207927,0.197019,0.159933,0.01766,0.125,0.301839,female
0.037712,0.214358,0.047319,4.625509,0.889586,0.2005,0.21507,0.174615,0.018519,0.164063,0.200296,female
0.031737,0.209458,0.042859,4.494539,0.87365,0.168127,0.196951,0.18876,0.06015,0.179688,0.191277,female
0.034857,0.213417,0.036513,13.422534,0.866927,0.208558,0.214198,0.181905,0.016842,0.007813,0.232992,female
0.086852,0.167028,0.172462,3.588617,0.96564,0.758995,0.191052,0.181397,0.084211,0.03125,0.386701,female
0.082276,0.162165,0.154729,7.814368,0.953139,0.706316,0.202778,0.171066,0.021164,0.007813,0.254542,female
0.080444,0.176174,0.139448,13.441997,0.947772,0.685224,0.191637,0.176765,0.044321,0.007813,0.183865,female
0.086413,0.140828,0.16927,5.204647,0.95029,0.686228,0.005799,0.166991,0.019632,0.015625,0.416595,female
0.045202,0.238093,0.065129,9.121702,0.87713,0.189703,0.25571,0.130828,0.016512,0.007813,0.136785,female
0.043805,0.244333,0.054593,9.661172,0.864838,0.169907,0.275633,0.132557,0.016048,0.09375,0.191244,female
0.047588,0.211617,0.069307,6.653964,0.880766,0.211718,0.25813,0.116659,0.018328,0.023438,0.125,female
0.045799,0.241893,0.059645,8.689687,0.870969,0.186378,0.259566,0.15622,0.01658,0.007813,0.194682,female
0.040994,0.23926,0.05016,6.443786,0.869956,0.158712,0.257864,0.191215,0.016097,0.007813,0.160366,female
0.045466,0.22565,0.055563,8.13619,0.888681,0.213296,0.213761,0.151116,0.022567,0.007813,0.174887,female
0.041389,0.225561,0.05564,5.366086,0.889607,0.182677,0.248177,0.173334,0.015733,0.007813,0.073416,female
0.041596,0.236905,0.050631,7.742316,0.866409,0.1632,0.25857,0.177575,0.019925,0.007813,0.148991,female
0.040847,0.231332,0.053514,5.464415,0.873245,0.156817,0.272837,0.161654,0.01636,0.007813,0.164595,female
0.043653,0.253687,0.033749,16.069326,0.82447,0.149331,0.254545,0.167447,0.018692,0.007813,0.145781,female
0.076917,0.097391,0.137437,3.892254,0.95947,0.72328,0.175561,0.162193,0.040506,0.007813,0.182865,female
