@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R1-2,6-7,10-11,13,20-21'

@attribute meanfreq numeric
@attribute sd numeric
@attribute IQR numeric
@attribute skew numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute modindx numeric
@attribute label {male,female}

@data
0.173822,0.06025,0.058702,3.400253,0.504066,0,0.174866,0.316122,female
0.172108,0.060778,0.039383,3.898734,0.450731,0,0.135378,0.235977,female
0.17177,0.071244,0.082588,6.669215,0.658345,0,0.156399,0.180567,female
0.188872,0.060988,0.056185,3.198953,0.436418,0,0.181574,0.304286,female
0.175108,0.069521,0.092552,5.666596,0.537923,0,0.153757,0.192308,female
0.179418,0.069469,0.093879,6.130158,0.555937,0,0.179175,0.265556,female
0.183201,0.065166,0.076403,2.717304,0.501417,0,0.15797,0.049592,female
0.160174,0.06116,0.042637,4.301562,0.525701,0,0.144966,0.037442,female
0.085606,0.072142,0.113724,2.281377,0.636657,0.016628,0.124927,0.250496,female
0.082006,0.069725,0.109344,2.377494,0.608706,0.009763,0.153543,0.223362,female
0.078847,0.068473,0.104794,2.422417,0.581113,0.024491,0.138373,0.106574,female
0.121446,0.084219,0.161824,2.083069,0.776099,0.014295,0.161328,0.238386,female
0.093402,0.070612,0.124902,1.808113,0.632647,0.021046,0.160137,0.438224,female
0.102623,0.07695,0.136088,1.905678,0.674632,0.014919,0.159181,0.379137,female
0.091791,0.071357,0.128656,2.000944,0.613939,0.024023,0.143862,0.370571,female
0.112575,0.080005,0.141437,2.471338,0.657554,0.008622,0.150548,0.260426,female
0.097562,0.070847,0.119458,1.43085,0.664712,0.038555,0.148914,0.305836,female
0.088831,0.069827,0.115922,1.878499,0.625181,0.006136,0.155145,0.39446,female
0.164784,0.107549,0.239746,27.135438,0.235353,0,0.201656,0,female
0.13512,0.11126,0.231953,24.948832,0.280412,0,0.172888,0,female
0.152414,0.107862,0.240995,21.761609,0.271657,0,0.152977,0,female
0.150255,0.111257,0.245965,24.014424,0.264933,0,0.187657,0,female
0.151283,0.110261,0.2453,25.152536,0.288361,0,0.182116,0,female
0.153289,0.109044,0.240673,26.756185,0.214378,0,0.188858,0,female
0.139305,0.112649,0.236307,27.592899,0.276171,0,0.175442,0,female
0.165542,0.109378,0.248192,27.558146,0.219573,0,0.182943,0,female
0.153645,0.115273,0.252225,25.840825,0.246323,0,0.19548,0,female
0.152674,0.114508,0.24877,24.800464,0.240213,0,0.184696,0,female
0.162205,0.069786,0.073709,4.105541,0.575286,0,0.149335,0.187743,female
0.168252,0.078427,0.10475,5.008222,0.55575,0,0.145062,0.114733,female
0.163491,0.062383,0.059603,3.825076,0.438744,0,0.137827,0.073067,female
0.16958,0.066874,0.078412,3.439047,0.566266,0,0.156444,0.289125,female
0.170309,0.074465,0.094761,4.045799,0.576246,0,0.147814,0.236742,female
0.161641,0.082656,0.098519,5.676071,0.446786,0,0.187905,0.319048,female
0.169752,0.08446,0.092088,5.40431,0.446445,0,0.170038,0.238095,female
0.166078,0.091112,0.162637,4.237644,0.499168,0,0.188951,0.339394,female
0.166538,0.062168,0.040547,3.777016,0.448051,0,0.161053,0.238418,female
0.173451,0.071939,0.091659,4.432652,0.55973,0,0.147771,0.200893,female
0.208292,0.028795,0.036618,2.249725,0.136175,0.198248,0.190332,0.22166,female
0.208232,0.033483,0.044678,2.569042,0.16029,0.226299,0.186654,0.229271,female
0.199387,0.03544,0.045752,2.342196,0.210884,0.18415,0.159956,0.189915,female
0.195679,0.031613,0.029874,3.189926,0.201765,0.193501,0.183362,0.193079,female
0.195605,0.033526,0.031022,3.079277,0.22135,0.197341,0.182781,0.196491,female
0.200325,0.033138,0.043483,2.107451,0.179791,0.223418,0.17806,0.202108,female
0.212681,0.042392,0.070851,1.142382,0.198001,0.19654,0.169677,0.35467,female
0.198039,0.030396,0.02951,2.118279,0.177914,0.189412,0.188897,0.324904,female
0.218552,0.037574,0.045858,2.4775,0.188399,0.220555,0.182308,0.199624,female
0.198203,0.031488,0.036238,2.643353,0.174607,0.183085,0.186066,0.113542,female
0.202647,0.031964,0.03937,2.44728,0.165662,0.185904,0.184609,0.19701,female
0.217759,0.031261,0.038662,2.038032,0.15492,0.226691,0.193159,0.177407,female
0.191456,0.030422,0.04044,2.109024,0.175168,0.172023,0.179518,0.174889,female
0.200154,0.028246,0.031437,2.898663,0.154743,0.21166,0.163315,0.13977,female
0.198024,0.033226,0.038687,2.232953,0.205702,0.200254,0.190959,0.229767,female
0.199377,0.032628,0.033969,1.688448,0.207927,0.197019,0.159933,0.301839,female
0.212811,0.037712,0.047319,1.475016,0.2005,0.21507,0.174615,0.200296,female
0.206479,0.031737,0.042859,1.580153,0.168127,0.196951,0.18876,0.191277,female
0.205793,0.034857,0.036513,2.879597,0.208558,0.214198,0.181905,0.232992,female
0.141798,0.086852,0.172462,1.027733,0.758995,0.191052,0.181397,0.386701,female
0.132463,0.082276,0.154729,1.990476,0.706316,0.202778,0.171066,0.254542,female
0.141133,0.080444,0.139448,2.810346,0.685224,0.191637,0.176765,0.183865,female
0.121076,0.086413,0.16927,1.589307,0.686228,0.005799,0.166991,0.416595,female
0.222557,0.045202,0.065129,2.212285,0.189703,0.25571,0.130828,0.136785,female
0.232754,0.043805,0.054593,2.433355,0.169907,0.275633,0.132557,0.191244,female
0.211563,0.047588,0.069307,1.871105,0.211718,0.25813,0.116659,0.125,female
0.227931,0.045799,0.059645,2.222919,0.186378,0.259566,0.15622,0.194682,female
0.229993,0.040994,0.05016,1.838076,0.158712,0.257864,0.191215,0.160366,female
0.220802,0.045466,0.055563,2.068184,0.213296,0.213761,0.151116,0.174887,female
0.217509,0.041389,0.05564,1.622663,0.182677,0.248177,0.173334,0.073416,female
0.228903,0.041596,0.050631,2.073639,0.1632,0.25857,0.177575,0.148991,female
0.226669,0.040847,0.053514,1.718105,0.156817,0.272837,0.161654,0.164595,female
0.24026,0.043653,0.033749,3.432978,0.149331,0.254545,0.167447,0.145781,female
0.112153,0.076917,0.137437,1.144634,0.72328,0.175561,0.162193,0.182865,female
0.125846,0.087951,0.174029,1.54235,0.6547,0.195929,0.199232,0.4,female
0.15545,0.090609,0.178147,1.944019,0.656684,0.239183,0.201336,0.159437,female
0.098269,0.083039,0.162808,2.43557,0.651897,0.009705,0.192894,0.15957,female
0.206577,0.033291,0.04629,2.277132,0.166226,0.188639,0.166291,0.250589,female
0.21232,0.036022,0.038019,2.155931,0.221532,0.228545,0.190942,0.244093,female
0.195013,0.031316,0.026968,3.067826,0.187442,0.205418,0.16911,0.17518,female
0.196432,0.031257,0.030998,2.852864,0.183373,0.196175,0.191984,0.1747,female
0.197275,0.036448,0.045362,2.425309,0.23697,0.19817,0.164764,0.142256,female
0.195069,0.035039,0.047538,2.324584,0.2078,0.178226,0.167732,0.256218,female
0.204446,0.038674,0.050736,1.730806,0.204788,0.188837,0.164629,0.058104,female
0.208832,0.0329,0.04292,2.802764,0.171976,0.221411,0.178801,0.186127,female
0.21046,0.032739,0.029062,3.398017,0.187915,0.219441,0.194794,0.126006,female
0.190465,0.035659,0.049074,2.656738,0.211585,0.165842,0.164786,0.173112,female
0.18387,0.059701,0.051082,2.083843,0.52411,0.202233,0.172934,0.098198,female
0.199527,0.061929,0.066891,1.636478,0.52279,0.216825,0.189631,0.139785,female
0.191485,0.059601,0.076376,1.954418,0.488783,0.159671,0.159394,0.127334,female
0.19992,0.053983,0.066043,1.607204,0.459216,0.194854,0.17749,0.143333,female
0.167356,0.059299,0.058912,2.35922,0.579145,0.192632,0.16159,0.171402,female
0.177619,0.058199,0.050864,2.572171,0.553794,0.189279,0.160545,0.083656,female
0.191765,0.067263,0.059725,2.522097,0.560213,0.249984,0.18718,0.074697,female
0.177299,0.059858,0.061173,3.009612,0.586028,0.208974,0.168963,0.171843,female
0.193123,0.076673,0.060921,3.114001,0.498639,0,0.19804,0.153307,female
0.176375,0.089545,0.138551,2.588148,0.557869,0,0.196777,0.288079,female
0.182662,0.074427,0.063266,2.819528,0.605141,0,0.186323,0.196078,female
0.175856,0.0838,0.099325,4.330892,0.603737,0,0.186003,0.33149,female
0.188126,0.082495,0.08201,2.384851,0.592861,0,0.181134,0.287356,female
0.184872,0.073588,0.053598,3.347645,0.504531,0,0.185592,0.280978,female
0.155181,0.090951,0.175044,2.645911,0.573029,0,0.19022,0.299383,female
0.147606,0.094284,0.189385,2.886233,0.696891,0,0.185114,0.29971,female
0.185417,0.081042,0.059602,3.272257,0.470285,0,0.196081,0.289189,female
0.167022,0.093516,0.179684,3.127473,0.587218,0,0.200745,0.380226,female
0.133212,0.075319,0.122587,2.16896,0.704062,0.184577,0.170784,0.384092,female
0.098084,0.093943,0.185085,3.071215,0.611914,0.008898,0.173711,0.195029,female
0.123062,0.083902,0.162649,1.620239,0.745204,0.019172,0.167797,0.150952,female
0.131748,0.08422,0.16927,1.597423,0.607811,0.218698,0.1804,0.178678,female
0.163939,0.079086,0.099342,1.971271,0.587658,0.207096,0.16865,0.277468,female
0.134813,0.084461,0.162227,1.423101,0.749188,0.020647,0.187248,0.156197,female
0.137556,0.086889,0.167199,1.21079,0.704139,0.199571,0.198798,0.194023,female
0.116585,0.085972,0.165598,1.356192,0.718515,0.022022,0.184593,0.356553,female
0.142297,0.083138,0.159194,1.9637,0.700716,0.229604,0.178167,0.387335,female
0.132895,0.09289,0.178255,0.979019,0.701977,0.00681,0.158697,0.344472,female
0.198808,0.06635,0.059775,2.021334,0.524121,0.232237,0.173258,0.11094,female
0.192887,0.060981,0.061731,1.784828,0.499885,0.190038,0.180511,0.222689,female
0.185659,0.058974,0.036421,2.649607,0.481777,0.212325,0.172464,0.140157,female
0.175181,0.075909,0.124741,2.658596,0.655594,0.21813,0.186196,0.291575,female
0.173016,0.073812,0.087232,3.791735,0.590861,0.20192,0.165827,0.22861,female
0.164126,0.058509,0.03817,3.700994,0.510842,0.180172,0.175463,0.044319,female
0.161993,0.067542,0.06554,2.261547,0.569697,0.19844,0.144046,0.184672,female
0.187154,0.053048,0.05608,2.974554,0.386045,0.225122,0.159235,0.161905,female
0.184957,0.057896,0.047422,2.298217,0.454415,0.202977,0.175264,0.08248,female
0.186188,0.059803,0.053935,1.980687,0.530253,0.19383,0.172243,0.200746,female
0.123722,0.098628,0.201725,34.725453,0.430486,0,0.119931,0,female
0.119572,0.095837,0.19927,30.054855,0.448048,0,0.169795,0,female
0.116366,0.093833,0.190381,32.202869,0.489857,0,0.165838,0,female
0.1105,0.100262,0.214391,25.047816,0.392785,0,0.155282,0,female
0.139629,0.096062,0.188748,29.090186,0.477092,0,0.172258,0,female
0.185813,0.047386,0.037398,4.498057,0.364872,0.173741,0.164007,0.27207,female
0.190443,0.045738,0.03352,3.359496,0.346129,0.180107,0.141099,0.224009,female
0.186107,0.048345,0.033975,2.746397,0.395965,0.180614,0.142343,0.11213,female
0.188425,0.043439,0.04198,2.111584,0.327939,0.187448,0.16401,0.294511,female
0.186389,0.042946,0.027685,3.25395,0.33329,0.192877,0.164405,0.28112,female
0.179015,0.051148,0.039173,2.280078,0.51103,0.173893,0.154663,0.460298,female
0.181434,0.052919,0.049903,2.537123,0.468917,0.161119,0.143612,0.286229,female
0.187369,0.045639,0.038247,3.140445,0.375676,0.18216,0.168951,0.225744,female
0.180186,0.046692,0.040691,2.946759,0.389866,0.168434,0.146992,0.237233,female
0.181519,0.04832,0.041784,3.013765,0.403245,0.177221,0.155,0.17333,female
0.196022,0.063425,0.047495,2.772914,0.500878,0.214004,0.191985,0.096591,female
0.175177,0.065924,0.068954,2.845685,0.60395,0.204678,0.178042,0.204178,female
0.196105,0.058664,0.063556,2.012523,0.525195,0.232293,0.171289,0.196875,female
0.171523,0.062499,0.063277,2.63985,0.595129,0.195668,0.15084,0.166036,female
0.161731,0.063392,0.060104,2.231842,0.64965,0.173909,0.159426,0.163529,female
0.177351,0.057871,0.051491,2.408033,0.549264,0.2109,0.17668,0.071662,female
0.173757,0.060665,0.048204,3.126533,0.54339,0.19908,0.155386,0.160317,female
0.185009,0.04016,0.028739,3.000256,0.304778,0.188035,0.158655,0.30202,female
0.167053,0.056425,0.038551,3.300246,0.549502,0.176184,0.153023,0.277225,female
0.186489,0.043764,0.036751,3.290766,0.331689,0.17757,0.134547,0.271628,female
0.179202,0.047232,0.039002,2.89491,0.411248,0.177256,0.160602,0.248119,female
0.194486,0.034353,0.026205,3.210909,0.219954,0.2026,0.160646,0.307635,female
0.178228,0.052181,0.031213,3.524558,0.43959,0.175272,0.153331,0.21224,female
0.185407,0.035983,0.024696,3.255478,0.240871,0.191946,0.166759,0.15439,female
0.183985,0.044877,0.029474,3.761068,0.359861,0.173203,0.167175,0.119416,female
0.1786,0.046622,0.028904,3.573194,0.392874,0.182912,0.165757,0.180859,female
0.18139,0.043064,0.027132,3.371784,0.334196,0.175136,0.170097,0.336681,female
0.201066,0.055561,0.071851,1.832963,0.452541,0.255783,0.190781,0.123106,female
0.157375,0.059417,0.048229,2.722492,0.61059,0.169874,0.173366,0.183983,female
0.196102,0.059786,0.07831,1.243905,0.53977,0.252157,0.164726,0.203804,female
0.189055,0.058744,0.061255,1.891161,0.522529,0.202387,0.169755,0.099362,female
0.1694,0.058999,0.047245,2.239607,0.610867,0.181239,0.148488,0.263514,female
0.193956,0.060513,0.05085,1.777593,0.499658,0.185008,0.154414,0.226614,female
0.178393,0.057827,0.058052,3.173108,0.523554,0.205684,0.174305,0.118795,female
0.169129,0.068637,0.097562,2.913354,0.673648,0.207357,0.165899,0.242188,female
0.178315,0.061368,0.047734,3.131548,0.529122,0.204033,0.170174,0.088651,female
0.175185,0.057511,0.039247,2.17132,0.530706,0.199554,0.170602,0.116246,female
0.130988,0.083481,0.160199,1.365007,0.758165,0.015672,0.186847,0.407843,female
0.131296,0.065613,0.076072,5.481416,0.639467,0.120371,0.136986,0.183198,female
0.128642,0.070585,0.096544,3.50661,0.746348,0.12052,0.134252,0.116489,female
0.139408,0.080712,0.116385,5.270517,0.711622,0.120504,0.142514,0.100225,female
0.133659,0.077264,0.124387,4.896853,0.778879,0.120419,0.132471,0.268434,female
0.17245,0.079897,0.136636,3.158852,0.715536,0.120419,0.151754,0.108075,female
0.147019,0.080242,0.117783,7.944921,0.778149,0.120428,0.150126,0.225769,female
0.152196,0.083238,0.146776,3.95367,0.754758,0.120506,0.175506,0.16472,female
0.150956,0.067478,0.094572,3.505392,0.673163,0.12041,0.162247,0.264828,female
0.152846,0.086618,0.157046,2.703586,0.740639,0.120534,0.164298,0.138806,female
0.187396,0.036013,0.028824,2.511717,0.252487,0.181661,0.16824,0.309236,female
0.182405,0.037923,0.028582,2.842249,0.284597,0.190019,0.163672,0.082442,female
0.19409,0.030074,0.035118,2.063008,0.179379,0.179978,0.177029,0.1,female
0.188553,0.041921,0.024193,3.192026,0.337135,0.191955,0.179667,0.136953,female
0.184391,0.0294,0.027532,3.032057,0.19152,0.171948,0.18187,0.113852,female
0.181821,0.03596,0.028172,2.919045,0.296136,0.180534,0.169876,0.164493,female
0.182572,0.030224,0.026918,2.562127,0.203436,0.186987,0.165649,0.201373,female
0.189711,0.035151,0.033763,2.283197,0.255383,0.184946,0.16899,0.261086,female
0.18765,0.032121,0.033131,3.257211,0.222245,0.179435,0.17367,0.108514,female
0.194946,0.030725,0.027461,2.391273,0.21597,0.204483,0.195699,0.294715,female
0.193279,0.0326,0.036493,2.087019,0.220167,0.207678,0.174907,0.108129,female
0.188719,0.026236,0.025358,2.615828,0.153018,0.188428,0.180616,0.106494,female
0.188501,0.035064,0.035,2.151623,0.243426,0.175619,0.182723,0.229392,female
0.190071,0.031529,0.030108,2.75098,0.209326,0.204301,0.174386,0.092013,female
0.188299,0.027317,0.033118,2.0337,0.158557,0.174624,0.182759,0.222365,female
0.188395,0.045278,0.040441,2.170993,0.371282,0.194796,0.174413,0.109528,female
0.190076,0.035729,0.032337,2.99913,0.267638,0.179185,0.17608,0.070222,female
0.194601,0.035643,0.030758,2.969194,0.261053,0.18596,0.183856,0.106473,female
0.200158,0.037003,0.039211,2.425073,0.256367,0.200263,0.174239,0.13642,female
0.19484,0.028648,0.026087,3.159196,0.178446,0.189275,0.175442,0.069412,female
0.184597,0.029758,0.021377,3.616509,0.214454,0.180177,0.175481,0.163361,female
0.170119,0.042934,0.023642,3.348335,0.369463,0.167487,0.171342,0.151316,female
0.190074,0.033921,0.043346,2.162641,0.237891,0.168839,0.170972,0.115021,female
0.184568,0.034825,0.028326,3.140537,0.24716,0.174186,0.161185,0.250178,female
0.185225,0.03027,0.021905,3.074818,0.22077,0.180476,0.164927,0.090659,female
0.184946,0.038128,0.028777,2.350444,0.299523,0.187577,0.161564,0.195247,female
0.183853,0.037217,0.034483,3.622947,0.298068,0.172069,0.16573,0.177033,female
0.186661,0.028007,0.020773,4.394837,0.175778,0.180464,0.177578,0.221417,female
0.193391,0.035189,0.027654,2.508827,0.254528,0.178601,0.182217,0.09597,female
0.191174,0.033622,0.024551,3.388562,0.22718,0.196409,0.184621,0.087424,female
0.189057,0.032326,0.031526,2.825499,0.226306,0.173807,0.171353,0.185185,female
0.187027,0.033105,0.033425,2.478694,0.237815,0.185479,0.176057,0.227861,female
0.190584,0.029534,0.031323,2.412354,0.18799,0.172957,0.169934,0.260832,female
0.187009,0.041172,0.038451,2.309125,0.321682,0.176972,0.18121,0.240741,female
0.189954,0.037205,0.03,2.744296,0.26434,0.190312,0.182079,0.215137,female
0.189418,0.033955,0.028952,2.081293,0.240181,0.187195,0.164172,0.126063,female
0.191222,0.03343,0.031246,3.773734,0.230199,0.187958,0.181687,0.129696,female
0.188687,0.030089,0.028163,2.580623,0.196283,0.186939,0.176682,0.133333,female
0.189177,0.035924,0.033202,2.655582,0.277908,0.176375,0.172328,0.178529,female
0.187128,0.033284,0.026473,2.859907,0.24479,0.175127,0.172721,0.089365,female
0.18734,0.034938,0.029187,2.905707,0.263964,0.179013,0.180919,0.172033,female
0.189708,0.036368,0.044671,2.623021,0.248334,0.180624,0.169862,0.27607,female
0.185422,0.027194,0.027819,2.43849,0.170547,0.199366,0.169109,0.275782,female
0.188305,0.035854,0.039473,2.242468,0.28582,0.186305,0.175791,0.175007,female
0.185928,0.031972,0.02885,2.645467,0.227419,0.173323,0.159957,0.18784,female
0.190361,0.034509,0.042581,2.279864,0.232021,0.16871,0.161404,0.050339,female
0.185802,0.032657,0.027368,2.299104,0.234575,0.185789,0.160462,0.080282,female
0.183107,0.033228,0.026667,2.833365,0.239098,0.187963,0.167326,0.222989,female
0.181895,0.032896,0.026353,2.811109,0.237694,0.189647,0.172151,0.279187,female
0.191079,0.033467,0.034369,2.33237,0.236092,0.18218,0.173093,0.150249,female
0.19278,0.034019,0.030651,2.753381,0.250237,0.199093,0.167783,0.126097,female
0.187154,0.034394,0.02819,2.363114,0.245624,0.181065,0.169442,0.093092,female
0.190166,0.031891,0.027518,2.708866,0.219063,0.195381,0.17189,0.130587,female
0.191504,0.035078,0.033326,2.535269,0.258374,0.193746,0.180799,0.06044,female
0.191832,0.042054,0.024489,3.182206,0.324583,0.18647,0.179635,0.295049,female
0.194471,0.028987,0.029927,2.718413,0.175995,0.204729,0.171801,0.103659,female
0.185136,0.040797,0.026595,2.778991,0.304384,0.190012,0.177539,0.139264,female
0.180866,0.032391,0.025166,3.25127,0.22211,0.191813,0.177221,0.060539,female
0.183527,0.028682,0.022958,3.115733,0.191933,0.181816,0.17329,0.061815,female
0.187764,0.03156,0.028255,2.466215,0.225496,0.189891,0.168761,0.099441,female
0.183571,0.039094,0.02654,2.807681,0.280333,0.19861,0.186825,0.143735,female
0.184307,0.029528,0.023789,3.285386,0.205737,0.183368,0.166571,0.092462,female
0.183732,0.036971,0.034245,2.441944,0.268847,0.190863,0.158412,0.186365,female
0.184144,0.035201,0.035219,2.301967,0.249856,0.193594,0.156771,0.112693,female
0.186874,0.037331,0.032842,2.672913,0.29617,0.180274,0.177472,0.122989,female
0.181815,0.03709,0.025455,3.493231,0.289927,0.176684,0.17003,0.101998,female
0.191415,0.037201,0.040899,2.608129,0.2652,0.18,0.168759,0.076167,female
0.198402,0.032807,0.024738,2.816876,0.221384,0.199693,0.170553,0.221311,female
0.186402,0.032412,0.027193,2.879188,0.233869,0.173992,0.180671,0.068459,female
0.191923,0.041927,0.03836,2.259653,0.335946,0.182136,0.170938,0.163274,female
0.186833,0.027472,0.030777,2.655225,0.159883,0.180645,0.17279,0.108929,female
0.197306,0.021782,0.025719,2.620309,0.093359,0.20721,0.185434,0.183333,female
0.18925,0.034073,0.03,2.832078,0.233617,0.204848,0.170286,0.159091,female
0.188019,0.027563,0.025204,3.011602,0.174406,0.174523,0.168344,0.068077,female
0.187644,0.037412,0.026636,3.268083,0.292673,0.192622,0.161196,0.141411,female
0.180853,0.043309,0.026545,2.788357,0.325606,0.199636,0.176607,0.167614,female
0.18478,0.028732,0.022449,3.044452,0.186539,0.185306,0.165489,0.207091,female
0.187345,0.031208,0.019353,4.114415,0.23016,0.184471,0.151647,0.270655,female
