@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,9-10,13,17,21'

@attribute IQR numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute mindom numeric
@attribute label {male,female}

@data
0.027862,0.877664,0.460697,0.149312,0.166016,female
0.025421,0.862434,0.46587,0.154206,0.03418,female
0.037802,0.884192,0.485094,0.157833,0.078125,female
0.031071,0.877738,0.475081,0.146678,0.161133,female
0.023978,0.87096,0.436354,0.162479,0.161133,female
0.032343,0.883244,0.487799,0.152409,0.03418,female
0.024738,0.871426,0.448983,0.158308,0.03418,female
0.032171,0.868761,0.423779,0.1609,0.166016,female
0.027756,0.875032,0.450097,0.149047,0.073242,female
0.019564,0.871968,0.445019,0.156315,0.166016,female
0.021266,0.859377,0.429826,0.151182,0.170898,female
0.026606,0.869615,0.460677,0.160143,0.166016,female
0.026573,0.865282,0.427317,0.152651,0.161133,female
0.031111,0.876356,0.460015,0.157423,0.161133,female
0.034774,0.885783,0.474271,0.155458,0.053711,female
0.01982,0.867461,0.423831,0.151779,0.03418,female
0.028554,0.878213,0.482172,0.150485,0.03418,female
0.038535,0.880254,0.493541,0.15342,0.03418,female
0.032831,0.89273,0.486186,0.150437,0.166016,female
0.019669,0.866102,0.435705,0.144035,0.166016,female
0.028181,0.87672,0.460331,0.14863,0.166016,female
0.026013,0.880177,0.453906,0.159808,0.166016,female
0.027177,0.875134,0.465914,0.161025,0.170898,female
0.025832,0.880084,0.456706,0.146714,0.170898,female
0.032921,0.886569,0.499753,0.159752,0.166016,female
0.039807,0.876337,0.457661,0.170329,0.170898,female
0.023932,0.873599,0.451266,0.155523,0.03418,female
0.022077,0.87351,0.445214,0.141954,0.170898,female
0.030236,0.882528,0.472519,0.155251,0.161133,female
0.026726,0.877833,0.450316,0.161085,0.03418,female
0.028713,0.871505,0.445676,0.157125,0.161133,female
0.036219,0.872442,0.444346,0.154232,0.03418,female
0.027255,0.871484,0.425117,0.159522,0.166016,female
0.049482,0.887245,0.175863,0.144926,0.021533,female
0.063354,0.897182,0.173961,0.148724,0.021533,female
0.062688,0.896799,0.175835,0.152192,0.021533,female
0.049607,0.881763,0.162546,0.151994,0.021533,female
0.052427,0.886571,0.158442,0.144216,0.021533,female
0.057166,0.89368,0.166883,0.146233,0.021533,female
0.066215,0.896006,0.175955,0.145248,0.021533,female
0.036986,0.869634,0.174493,0.152125,0.107666,female
0.059513,0.890656,0.179265,0.149382,0.021533,female
0.043316,0.889736,0.195598,0.143622,0.021533,female
0.051325,0.913826,0.432304,0.162482,0.03125,female
0.040249,0.897818,0.402488,0.162726,0.015625,female
0.094235,0.912982,0.44856,0.139618,0.03125,female
0.127601,0.920162,0.509252,0.155416,0.03125,female
0.055317,0.901946,0.395433,0.187145,0.03125,female
0.046106,0.906137,0.46399,0.154121,0.007813,female
0.043193,0.894042,0.400616,0.165324,0.007813,female
0.049123,0.88473,0.407518,0.152967,0.03125,female
0.05069,0.915796,0.48269,0.200298,0.007813,female
0.041144,0.891029,0.38856,0.190323,0.007813,female
0.138814,0.958561,0.728277,0.180638,0.007813,female
0.14781,0.96782,0.772398,0.191846,0.007813,female
0.150603,0.964463,0.734608,0.178705,0.023438,female
0.162105,0.972451,0.787036,0.178684,0.007813,female
0.16358,0.967664,0.753238,0.181536,0.007813,female
0.158806,0.95413,0.689347,0.189394,0.007813,female
0.134052,0.965719,0.742464,0.169836,0.007813,female
0.152103,0.971946,0.790175,0.179613,0.007813,female
0.179929,0.953624,0.701434,0.17804,0.007813,female
0.157712,0.956977,0.718462,0.183565,0.007813,female
0.166899,0.949757,0.671247,0.178363,0.015625,female
0.163851,0.930715,0.622816,0.170893,0.007813,female
0.135906,0.921649,0.576089,0.183387,0.007813,female
0.155234,0.958531,0.721682,0.182513,0.007813,female
0.143055,0.968324,0.784108,0.191163,0.007813,female
0.17866,0.947621,0.679795,0.160473,0.007813,female
0.146834,0.942404,0.628992,0.182431,0.007813,female
0.177713,0.967706,0.739008,0.190093,0.007813,female
0.172207,0.957433,0.717683,0.187444,0.007813,female
0.159576,0.949787,0.652936,0.183974,0.203125,female
0.036855,0.871215,0.236684,0.163059,0.164063,female
0.055552,0.919607,0.357144,0.168531,0.148438,female
0.055293,0.891448,0.321169,0.15538,0.148438,female
0.049707,0.884731,0.227903,0.191704,0.007813,female
0.063461,0.903458,0.246953,0.146783,0.171875,female
0.051166,0.898138,0.313925,0.149237,0.007813,female
0.144671,0.956201,0.706861,0.182863,0.007813,female
0.17204,0.962045,0.74459,0.2016,0.007813,female
0.126084,0.95075,0.658558,0.198475,0.007813,female
0.18259,0.948999,0.659825,0.19564,0.007813,female
0.151859,0.962934,0.763182,0.18279,0.007813,female
0.162193,0.960716,0.70957,0.18898,0.039063,female
0.190936,0.946854,0.654196,0.209918,0.007813,female
0.176435,0.950436,0.67547,0.172375,0.007813,female
0.180756,0.938829,0.601529,0.185607,0.007813,female
