@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2-6,10,13,19,21'

@attribute sd numeric
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute sfm numeric
@attribute meanfun numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.096062,0.202996,0.029137,0.217885,0.188748,0.477092,0.172258,0,female
0.047386,0.180365,0.170153,0.207551,0.037398,0.364872,0.164007,6.40625,female
0.045738,0.186111,0.175104,0.208624,0.03352,0.346129,0.141099,6.4375,female
0.048345,0.186667,0.172022,0.205997,0.033975,0.395965,0.142343,6.25,female
0.043439,0.191158,0.17007,0.21205,0.04198,0.327939,0.16401,5.835938,female
0.042946,0.186054,0.172277,0.199963,0.027685,0.33329,0.164405,6.4375,female
0.051148,0.187007,0.167762,0.206934,0.039173,0.51103,0.154663,6.296875,female
0.052919,0.185985,0.16129,0.211192,0.049903,0.468917,0.143612,6.648438,female
0.045639,0.185896,0.173266,0.211512,0.038247,0.375676,0.168951,6.984375,female
0.046692,0.177439,0.163931,0.204622,0.040691,0.389866,0.146992,6.796875,female
0.04832,0.181544,0.164414,0.206198,0.041784,0.403245,0.155,6.460938,female
0.063425,0.209862,0.186667,0.234162,0.047495,0.500878,0.191985,0.257813,female
0.065924,0.198493,0.147732,0.216686,0.068954,0.60395,0.178042,0.414063,female
0.058664,0.211641,0.171458,0.235014,0.063556,0.525195,0.171289,0.25,female
0.062499,0.191091,0.14738,0.210658,0.063277,0.595129,0.15084,0.476563,female
0.063392,0.174491,0.140728,0.200832,0.060104,0.64965,0.159426,0.390625,female
0.057871,0.193159,0.159943,0.211434,0.051491,0.549264,0.17668,2.789063,female
0.060665,0.191771,0.160796,0.208999,0.048204,0.54339,0.155386,0.546875,female
0.04016,0.18824,0.175924,0.204663,0.028739,0.304778,0.158655,6.382813,female
0.056425,0.175169,0.157021,0.195572,0.038551,0.549502,0.153023,6.90625,female
0.043764,0.181391,0.169019,0.20577,0.036751,0.331689,0.134547,4.859375,female
0.047232,0.180312,0.167651,0.206653,0.039002,0.411248,0.160602,4.984375,female
0.034353,0.196534,0.182461,0.208666,0.026205,0.219954,0.160646,6.523438,female
0.052181,0.183046,0.170698,0.201911,0.031213,0.43959,0.153331,6.585938,female
0.035983,0.185985,0.172871,0.197567,0.024696,0.240871,0.166759,6.851563,female
0.044877,0.180845,0.171748,0.201222,0.029474,0.359861,0.167175,6.820313,female
0.046622,0.182022,0.167644,0.196548,0.028904,0.392874,0.165757,6.742188,female
0.043064,0.180833,0.170523,0.197655,0.027132,0.334196,0.170097,6.9375,female
0.055561,0.217756,0.170322,0.242173,0.071851,0.452541,0.190781,0.171875,female
0.059417,0.168703,0.139805,0.188033,0.048229,0.61059,0.173366,0.34375,female
0.059786,0.205345,0.16358,0.241889,0.07831,0.53977,0.164726,0.625,female
0.058744,0.202039,0.166538,0.227794,0.061255,0.522529,0.169755,4.789063,female
0.058999,0.177502,0.151077,0.198322,0.047245,0.610867,0.148488,0.289063,female
0.060513,0.20881,0.18306,0.23391,0.05085,0.499658,0.154414,0.257813,female
0.057827,0.193673,0.151886,0.209937,0.058052,0.523554,0.174305,4.914063,female
0.068637,0.198296,0.121122,0.218684,0.097562,0.673648,0.165899,0.28125,female
0.061368,0.196902,0.162703,0.210437,0.047734,0.529122,0.170174,3.320313,female
0.057511,0.183543,0.164017,0.203264,0.039247,0.530706,0.170602,0.265625,female
0.083481,0.132687,0.047015,0.207214,0.160199,0.758165,0.186847,0.664063,female
0.065613,0.145728,0.089056,0.165128,0.076072,0.639467,0.136986,1.585938,female
0.070585,0.12844,0.07685,0.173394,0.096544,0.746348,0.134252,4.304688,female
0.080712,0.147872,0.075334,0.191718,0.116385,0.711622,0.142514,3.46875,female
0.077264,0.136636,0.071251,0.195638,0.124387,0.778879,0.132471,0.703125,female
0.079897,0.185459,0.110758,0.247394,0.136636,0.715536,0.151754,3.726563,female
0.080242,0.145995,0.089924,0.207708,0.117783,0.778149,0.150126,0.78125,female
0.083238,0.149486,0.091109,0.237885,0.146776,0.754758,0.175506,1.492188,female
0.067478,0.171749,0.101665,0.196236,0.094572,0.673163,0.162247,1.757813,female
0.086618,0.14077,0.089741,0.246787,0.157046,0.740639,0.164298,3.664063,female
0.036013,0.190623,0.177301,0.206125,0.028824,0.252487,0.16824,6.820313,female
0.037923,0.185255,0.170699,0.199282,0.028582,0.284597,0.163672,5.226563,female
0.030074,0.192833,0.177156,0.212273,0.035118,0.179379,0.177029,0.15625,female
0.041921,0.196714,0.183626,0.207819,0.024193,0.337135,0.179667,6.25,female
0.0294,0.184156,0.171169,0.198701,0.027532,0.19152,0.18187,6.273438,female
0.03596,0.181109,0.169035,0.197207,0.028172,0.296136,0.169876,6.140625,female
0.030224,0.183142,0.169923,0.196841,0.026918,0.203436,0.165649,6.460938,female
0.035151,0.192688,0.176559,0.210323,0.033763,0.255383,0.16899,6.8125,female
0.032121,0.184712,0.17533,0.208461,0.033131,0.222245,0.17367,6.539063,female
0.030725,0.199089,0.183398,0.210858,0.027461,0.21597,0.195699,5.445313,female
0.0326,0.198389,0.176935,0.213428,0.036493,0.220167,0.174907,6.375,female
0.026236,0.189836,0.176101,0.201459,0.025358,0.153018,0.180616,6.015625,female
0.035064,0.188628,0.173761,0.208761,0.035,0.243426,0.182723,6.804688,female
0.031529,0.191398,0.175269,0.205376,0.030108,0.209326,0.174386,6.101563,female
0.027317,0.187269,0.171613,0.204731,0.033118,0.158557,0.182759,6.09375,female
0.045278,0.192635,0.173495,0.213936,0.040441,0.371282,0.174413,6.179688,female
0.035729,0.188315,0.176141,0.208478,0.032337,0.267638,0.17608,3.265625,female
0.035643,0.190556,0.180657,0.211414,0.030758,0.261053,0.183856,6.796875,female
0.037003,0.202632,0.185,0.224211,0.039211,0.256367,0.174239,6.328125,female
0.028648,0.192754,0.184058,0.210145,0.026087,0.178446,0.175442,6.734375,female
0.029758,0.183613,0.175596,0.196973,0.021377,0.214454,0.175481,6.640625,female
0.042934,0.175463,0.165493,0.189135,0.023642,0.369463,0.171342,0.148438,female
0.033921,0.193308,0.169888,0.213233,0.043346,0.237891,0.170972,4.773438,female
0.034825,0.183302,0.172884,0.201209,0.028326,0.24716,0.161185,6.570313,female
0.03027,0.186667,0.175714,0.197619,0.021905,0.22077,0.164927,6.125,female
0.038128,0.188417,0.173923,0.202701,0.028777,0.299523,0.161564,6.734375,female
0.037217,0.18069,0.171034,0.205517,0.034483,0.298068,0.16573,0.171875,female
0.028007,0.18306,0.176136,0.196909,0.020773,0.175778,0.177578,6.25,female
0.035189,0.194444,0.181481,0.209136,0.027654,0.254528,0.182217,6.28125,female
0.033622,0.19524,0.179457,0.204008,0.024551,0.22718,0.184621,6.539063,female
0.032326,0.186252,0.173807,0.205333,0.031526,0.226306,0.171353,0.070313,female
0.033105,0.186575,0.172877,0.206301,0.033425,0.237815,0.176057,6.539063,female
0.029534,0.192568,0.175953,0.207276,0.031323,0.18799,0.169934,6.570313,female
0.041172,0.189296,0.175,0.213451,0.038451,0.321682,0.18121,0.070313,female
0.037205,0.192188,0.176563,0.206563,0.03,0.26434,0.182079,6.554688,female
0.033955,0.194334,0.17847,0.207422,0.028952,0.240181,0.164172,6.429688,female
0.03343,0.189654,0.178028,0.209273,0.031246,0.230199,0.181687,5.59375,female
0.030089,0.18898,0.178367,0.206531,0.028163,0.196283,0.176682,0.070313,female
0.035924,0.192236,0.175317,0.20852,0.033202,0.277908,0.172328,4.03125,female
0.033284,0.187549,0.175738,0.202211,0.026473,0.24479,0.172721,6.726563,female
0.034938,0.186796,0.176289,0.205476,0.029187,0.263964,0.180919,6.203125,female
0.036368,0.18289,0.169618,0.214289,0.044671,0.248334,0.169862,6.789063,female
0.027194,0.186465,0.172153,0.199971,0.027819,0.170547,0.169109,6.382813,female
0.035854,0.18804,0.171123,0.210596,0.039473,0.28582,0.175791,6.546875,female
0.031972,0.184952,0.172875,0.201725,0.02885,0.227419,0.159957,6.710938,female
0.034509,0.189032,0.172258,0.214839,0.042581,0.232021,0.161404,6.703125,female
0.032657,0.186053,0.172368,0.199737,0.027368,0.234575,0.160462,6.171875,female
0.033228,0.183704,0.171481,0.198148,0.026667,0.239098,0.167326,6.617188,female
0.032896,0.183294,0.170353,0.196706,0.026353,0.237694,0.172151,6.53125,female
0.033467,0.192996,0.176412,0.210781,0.034369,0.236092,0.173093,6.976563,female
0.034019,0.197712,0.177002,0.207653,0.030651,0.250237,0.167783,6.765625,female
0.034394,0.188383,0.175915,0.204105,0.02819,0.245624,0.169442,5.179688,female
0.031891,0.194464,0.176806,0.204324,0.027518,0.219063,0.17189,6.257813,female
0.035078,0.193746,0.176429,0.209755,0.033326,0.258374,0.180799,5.6875,female
0.042054,0.194731,0.184405,0.208894,0.024489,0.324583,0.179635,6.757813,female
0.028987,0.197927,0.179563,0.20949,0.029927,0.175995,0.171801,6.398438,female
0.040797,0.190681,0.1773,0.203895,0.026595,0.304384,0.177539,6.695313,female
0.032391,0.182719,0.168973,0.194139,0.025166,0.22211,0.177221,6.5625,female
0.028682,0.182635,0.172387,0.195344,0.022958,0.191933,0.17329,2.765625,female
0.03156,0.1876,0.174618,0.202873,0.028255,0.225496,0.168761,6.992188,female
0.039094,0.187109,0.173397,0.199937,0.02654,0.280333,0.186825,3.179688,female
0.029528,0.183158,0.171158,0.194947,0.023789,0.205737,0.166571,6.46875,female
0.036971,0.189353,0.167698,0.201942,0.034245,0.268847,0.158412,6.59375,female
0.035201,0.188562,0.169094,0.204313,0.035219,0.249856,0.156771,6.84375,female
0.037331,0.188664,0.175719,0.208562,0.032842,0.29617,0.177472,0.234375,female
0.03709,0.182674,0.172791,0.198246,0.025455,0.289927,0.17003,6.257813,female
0.037201,0.192809,0.177303,0.218202,0.040899,0.2652,0.168759,6.921875,female
0.032807,0.200768,0.188937,0.213675,0.024738,0.221384,0.170553,6.671875,female
0.032412,0.185514,0.172379,0.199572,0.027193,0.233869,0.180671,5.085938,female
0.041927,0.195124,0.178813,0.217174,0.03836,0.335946,0.170938,6.070313,female
0.027472,0.184325,0.173955,0.204731,0.030777,0.159883,0.17279,0.21875,female
0.021782,0.200416,0.186343,0.212062,0.025719,0.093359,0.185434,0.078125,female
0.034073,0.192121,0.175455,0.205455,0.03,0.233617,0.170286,0.140625,female
0.027563,0.186172,0.175371,0.200575,0.025204,0.174406,0.168344,3.390625,female
0.037412,0.190348,0.177355,0.203991,0.026636,0.292673,0.161196,6.429688,female
0.043309,0.190545,0.175273,0.201818,0.026545,0.325606,0.176607,0.171875,female
0.028732,0.184286,0.174286,0.196735,0.022449,0.186539,0.165489,6.453125,female
0.031208,0.186529,0.179118,0.198471,0.019353,0.23016,0.151647,6.398438,female
0.038097,0.190733,0.178236,0.206801,0.028565,0.315006,0.173299,4.671875,female
0.033172,0.187811,0.178004,0.196637,0.018634,0.235786,0.177953,5.585938,female
0.037183,0.191776,0.178943,0.209955,0.031012,0.266139,0.165716,6.5625,female
0.030627,0.193333,0.179333,0.207667,0.028333,0.221898,0.16684,6.367188,female
0.036377,0.188652,0.176407,0.20487,0.028463,0.290096,0.173819,5.15625,female
0.035518,0.188381,0.174591,0.204741,0.03015,0.263912,0.177238,6.773438,female
0.03363,0.185045,0.172991,0.194985,0.021994,0.248625,0.171047,6.71875,female
0.037513,0.184125,0.171595,0.196109,0.024514,0.291376,0.175215,0.171875,female
0.041638,0.185397,0.173651,0.209524,0.035873,0.305585,0.189023,6.59375,female
0.039962,0.195286,0.175553,0.21808,0.042527,0.297898,0.186402,6.789063,female
0.03363,0.196781,0.178755,0.213605,0.03485,0.225432,0.190417,5.351563,female
0.027873,0.180916,0.17207,0.200379,0.02831,0.157989,0.163497,3.484375,female
0.037381,0.207776,0.183939,0.21845,0.034511,0.255994,0.191881,3.75,female
0.032999,0.192881,0.178182,0.206504,0.028323,0.220534,0.188745,6.4375,female
0.03619,0.195979,0.182117,0.212186,0.030069,0.281481,0.185905,5.9375,female
0.035777,0.19421,0.177134,0.209846,0.032711,0.240428,0.173012,6.351563,female
0.03861,0.178684,0.171579,0.195526,0.023947,0.303458,0.169673,6.734375,female
0.03607,0.190204,0.182857,0.209388,0.026531,0.248714,0.18049,6.40625,female
0.033257,0.187624,0.176615,0.201504,0.024889,0.234401,0.180886,0.070313,female
0.041281,0.187994,0.179232,0.211494,0.032262,0.34544,0.174859,6.46875,female
0.034318,0.193871,0.182258,0.207742,0.025484,0.254125,0.161904,6.601563,female
0.045159,0.203084,0.183931,0.222845,0.038914,0.34606,0.167883,5.015625,female
0.053064,0.199831,0.1789,0.229845,0.050945,0.464611,0.152995,7.523438,female
0.045981,0.193812,0.174125,0.224,0.049875,0.367165,0.164968,4.054688,female
0.057453,0.172496,0.151483,0.228202,0.076719,0.512005,0.149034,9.703125,female
0.050005,0.207334,0.161918,0.247221,0.085303,0.319021,0.14363,8.460938,female
0.043348,0.179053,0.153632,0.206316,0.052684,0.354176,0.142984,7.21875,female
0.055953,0.196193,0.160662,0.226703,0.066041,0.552874,0.150058,10.429688,female
0.067289,0.187533,0.101379,0.216499,0.115119,0.598431,0.161902,9.5625,female
0.065597,0.186067,0.151157,0.228895,0.077738,0.604101,0.141001,9.585938,female
0.044652,0.17941,0.159893,0.20193,0.042038,0.388552,0.15534,8.109375,female
0.04681,0.185284,0.157284,0.218469,0.061185,0.335346,0.148004,8.132813,female
0.043342,0.19327,0.165094,0.213962,0.048868,0.354475,0.145676,6.140625,female
0.053348,0.174295,0.150336,0.204362,0.054027,0.504679,0.140055,5.8125,female
0.045574,0.19956,0.168411,0.225575,0.057164,0.372299,0.143627,9,female
0.047233,0.175616,0.157696,0.219968,0.062272,0.362863,0.153339,7.054688,female
0.062138,0.168711,0.141779,0.206824,0.065045,0.60455,0.141645,8.90625,female
0.07453,0.15952,0.096972,0.229205,0.132234,0.717529,0.145321,10.265625,female
0.04483,0.188204,0.166985,0.213114,0.046129,0.326393,0.139455,8.554688,female
0.055298,0.174734,0.147458,0.206697,0.059239,0.488689,0.137394,8.484375,female
0.04459,0.195399,0.17135,0.223742,0.052393,0.339404,0.145604,8.789063,female
0.061569,0.213207,0.176051,0.245055,0.069005,0.47815,0.164026,9.375,female
0.061769,0.176676,0.151437,0.200338,0.048901,0.523272,0.135782,9.046875,female
0.063352,0.1894,0.135286,0.215637,0.080351,0.613698,0.150416,8.367188,female
0.060432,0.225155,0.177526,0.26268,0.085155,0.401002,0.155451,10.945313,female
0.050123,0.194932,0.166703,0.214387,0.047684,0.401291,0.14085,18.164063,female
0.037921,0.206889,0.184333,0.220889,0.036556,0.244619,0.151647,5.25,female
0.046723,0.2065,0.180056,0.224389,0.044333,0.364713,0.159289,9.046875,female
0.050885,0.188599,0.161847,0.208217,0.046369,0.469672,0.141466,9.679688,female
0.044963,0.220872,0.190736,0.245286,0.05455,0.301403,0.152779,4.59375,female
0.033141,0.194493,0.174203,0.225217,0.051014,0.184722,0.156369,8.882813,female
0.044402,0.18348,0.15935,0.218537,0.059187,0.34131,0.144735,8.90625,female
0.039541,0.18057,0.161809,0.200268,0.038459,0.299375,0.134339,8.765625,female
0.079329,0.210449,0.13641,0.254872,0.118462,0.567739,0.154315,5.15625,female
0.038534,0.185648,0.171132,0.207422,0.036289,0.299992,0.148509,6.585938,female
0.047351,0.229451,0.177912,0.265133,0.087221,0.225244,0.161509,7.710938,female
0.049857,0.206831,0.16823,0.247737,0.079506,0.327512,0.159543,3.9375,female
0.043427,0.19701,0.172113,0.210361,0.038247,0.363339,0.150131,10.921875,female
0.042667,0.204085,0.175,0.234155,0.059155,0.294393,0.157768,5.929688,female
0.05391,0.178804,0.153696,0.196304,0.042609,0.501526,0.143099,9.328125,female
0.04673,0.201,0.1805,0.236,0.0555,0.364108,0.1517,4.40625,female
0.038831,0.177976,0.151903,0.195547,0.043644,0.284067,0.146795,6.46875,female
0.043738,0.176865,0.158433,0.208025,0.049592,0.29627,0.133694,6.84375,female
0.079467,0.206609,0.104,0.253565,0.149565,0.617185,0.143075,12.726563,female
0.03786,0.183344,0.163839,0.203282,0.039443,0.285938,0.149592,8.4375,female
0.03789,0.181748,0.161954,0.191105,0.029152,0.291315,0.130953,8.390625,female
0.040934,0.194188,0.168296,0.214901,0.046605,0.318599,0.147888,7.734375,female
0.043549,0.195873,0.170804,0.221366,0.050561,0.334324,0.152385,12.09375,female
0.066788,0.198179,0.136505,0.219971,0.083465,0.55414,0.152431,6.867188,female
0.065372,0.217306,0.171613,0.251841,0.080228,0.527152,0.163741,8.132813,female
0.042538,0.197832,0.17271,0.246505,0.073794,0.220904,0.169108,9.28125,female
0.05454,0.189782,0.151582,0.220668,0.069086,0.460696,0.141281,8.695313,female
0.07031,0.148235,0.066275,0.190196,0.123922,0.665675,0.152538,7.335938,female
0.039543,0.210805,0.186667,0.228908,0.042241,0.27188,0.154736,10.617188,female
0.037831,0.199458,0.173735,0.217169,0.043434,0.277557,0.144879,9.117188,female
0.050138,0.183348,0.158459,0.2016,0.043141,0.453776,0.154841,10.828125,female
0.049471,0.208224,0.19028,0.222804,0.032523,0.372148,0.157693,9.421875,female
0.040754,0.187207,0.167352,0.209493,0.042142,0.311531,0.142143,7.78125,female
0.06863,0.1526,0.094267,0.200667,0.1064,0.732886,0.159553,9.445313,female
0.043705,0.212431,0.181207,0.233931,0.052724,0.323796,0.162322,11.625,female
0.061414,0.182557,0.157898,0.220739,0.062841,0.534689,0.149722,10.40625,female
0.034644,0.163893,0.155205,0.171791,0.016587,0.253989,0.142839,9.515625,female
0.091869,0.187468,0.068898,0.249156,0.180258,0.722646,0.2014,2.304688,female
0.085839,0.107795,0.054398,0.212253,0.157855,0.81363,0.198034,1.359375,female
0.086,0.172288,0.05786,0.221624,0.163764,0.786881,0.196802,4.085938,female
0.081103,0.102197,0.038124,0.193181,0.155057,0.746873,0.20091,1.570313,female
0.07977,0.144938,0.067531,0.202593,0.135062,0.80305,0.185233,3.070313,female
0.090506,0.214118,0.079237,0.250175,0.170938,0.65066,0.20505,4.609375,female
0.043686,0.213047,0.190669,0.240156,0.049487,0.229518,0.148036,0.25,female
0.045511,0.216213,0.191913,0.248521,0.056607,0.223277,0.130561,0.203125,female
0.04832,0.215475,0.186274,0.248915,0.062641,0.253574,0.155632,4.125,female
0.038213,0.246352,0.221917,0.259971,0.038054,0.147705,0.147402,2.851563,female
0.043575,0.204301,0.18481,0.234232,0.049422,0.231752,0.144488,1.335938,female
0.043187,0.243321,0.202251,0.262694,0.060443,0.167383,0.129881,0.382813,female
0.04085,0.236647,0.201026,0.254872,0.053846,0.174387,0.156313,0.421875,female
0.042504,0.230765,0.193939,0.249778,0.05584,0.207963,0.143295,0.453125,female
0.044053,0.199402,0.177024,0.235608,0.058583,0.23086,0.161075,0.96875,female
0.042006,0.206569,0.185752,0.237908,0.052157,0.212289,0.165952,0.539063,female
0.084428,0.088618,0.044042,0.179905,0.135863,0.774734,0.191768,5.078125,female
0.082142,0.118592,0.044048,0.195908,0.151859,0.808443,0.166807,6.039063,female
0.081829,0.124444,0.050517,0.207613,0.157096,0.740389,0.200131,3.640625,female
0.087454,0.153019,0.022833,0.187468,0.164635,0.652659,0.174555,3.5625,female
0.087621,0.118474,0.039046,0.214589,0.175542,0.746798,0.198997,2.976563,female
0.08892,0.175501,0.050247,0.21883,0.168583,0.767905,0.164229,3.570313,female
0.080766,0.09391,0.033972,0.18847,0.154498,0.732711,0.186252,4.695313,female
0.08398,0.15192,0.056905,0.21248,0.155575,0.822671,0.193576,3.914063,female
0.072247,0.099961,0.048323,0.167061,0.118738,0.753862,0.160144,1.085938,female
0.031245,0.222727,0.207614,0.24142,0.033807,0.159198,0.165218,9.515625,female
0.040306,0.22,0.206122,0.240408,0.034286,0.215681,0.197125,11.296875,female
0.042489,0.231022,0.206749,0.248793,0.042043,0.222222,0.192254,11.8125,female
0.036483,0.215227,0.204978,0.234905,0.029927,0.214976,0.200699,8.273438,female
0.03642,0.230563,0.214368,0.245906,0.031537,0.222524,0.174219,9.328125,female
0.033338,0.212121,0.200551,0.230248,0.029697,0.201215,0.171062,10.054688,female
0.039724,0.233846,0.204615,0.258077,0.053462,0.197276,0.181804,9.75,female
0.033163,0.23604,0.205149,0.249901,0.044752,0.160283,0.181121,11.859375,female
0.029793,0.225298,0.208609,0.24106,0.03245,0.149223,0.178898,9.164063,female
0.032225,0.217439,0.201035,0.231553,0.030518,0.199944,0.175978,6.234375,female
0.040454,0.223929,0.207857,0.238571,0.030714,0.234533,0.176909,9.492188,female
0.042913,0.215842,0.204795,0.248134,0.043338,0.251582,0.187587,7.523438,female
0.052071,0.204657,0.191617,0.222044,0.030427,0.403534,0.172325,9.445313,female
0.034518,0.231215,0.209488,0.259912,0.050425,0.137412,0.188669,9.609375,female
0.036196,0.235362,0.217327,0.256103,0.038776,0.191835,0.196619,9.515625,female
0.043472,0.219759,0.200964,0.255904,0.05494,0.219356,0.173614,8.601563,female
0.034005,0.227879,0.210909,0.251717,0.040808,0.175808,0.198825,9.773438,female
