@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R3-5,7,9-11,13-19,21'

@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute skew numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute label {male,female}

@data
0.179167,0.167083,0.197917,3.4487,0.83291,0.22753,0.167917,0.169357,0.055172,0.219178,0.287224,0.164063,1.773438,1.609375,female
0.175561,0.165455,0.198396,2.9751,0.85381,0.295184,0.17107,0.164493,0.021563,0.213333,0.543174,0.164063,6.929688,6.765625,female
0.17214,0.160428,0.201012,2.986111,0.868581,0.32094,0.171595,0.162001,0.038462,0.235294,0.61603,0.164063,6.5625,6.398438,female
0.191034,0.172759,0.206207,2.721463,0.849639,0.257825,0.17,0.159146,0.017241,0.205128,1.277158,0.164063,6.265625,6.101563,female
0.168602,0.156344,0.185161,3.615702,0.889855,0.470417,0.164946,0.164477,0.042895,0.231884,0.740579,0.03125,7,6.96875,female
0.170927,0.160434,0.195779,3.278785,0.880825,0.423669,0.169546,0.16377,0.07767,0.222222,0.182692,0.023438,0.429688,0.40625,female
0.174951,0.161674,0.186276,3.11944,0.834589,0.300903,0.162455,0.152717,0.049231,0.188235,0.802083,0.164063,5.835938,5.671875,female
0.178215,0.165175,0.204657,3.971078,0.864874,0.340182,0.16771,0.171083,0.033333,0.266667,0.825247,0.164063,6.273438,6.109375,female
0.179459,0.167568,0.194054,2.819241,0.832225,0.28699,0.177838,0.145491,0.029851,0.202532,0.640024,0.164063,6.117188,5.953125,female
0.166577,0.057758,0.186039,2.432981,0.920322,0.513792,0.166786,0.159179,0.02346,0.275862,0.793973,0.039063,6.296875,6.257813,female
0.173654,0.163221,0.191154,3.175015,0.834798,0.290494,0.162212,0.155664,0.037383,0.262295,0.231027,0.039063,0.890625,0.851563,female
0.182927,0.172195,0.18878,3.521181,0.766037,0.165021,0.185854,0.150385,0.016667,0.216216,1.199219,0.15625,6.273438,6.117188,female
0.175821,0.166567,0.206866,3.251654,0.868479,0.34978,0.171045,0.171535,0.091429,0.266667,0.194661,0.007813,0.578125,0.570313,female
0.177821,0.160741,0.196427,3.358289,0.877704,0.438459,0.181481,0.159961,0.017978,0.262295,0.198893,0.007813,0.554688,0.546875,female
0.177227,0.164437,0.195954,3.331448,0.829992,0.245323,0.164437,0.17522,0.060837,0.275862,0.557292,0.164063,5.828125,5.664063,female
0.190127,0.175376,0.202146,2.690682,0.843441,0.250192,0.183298,0.174571,0.032389,0.222222,1.364375,0.085938,6.757813,6.671875,female
0.17643,0.164989,0.18757,3.358423,0.829131,0.260984,0.180946,0.162366,0.036697,0.275862,0.949544,0.15625,5.875,5.71875,female
0.185143,0.172,0.196571,3.05091,0.820681,0.302646,0.189143,0.178143,0.158416,0.2,0.184659,0.164063,0.203125,0.039063,female
0.186184,0.168435,0.198862,2.746986,0.840538,0.268711,0.190168,0.17623,0.067797,0.238806,0.184211,0.039063,0.242188,0.203125,female
0.188072,0.172048,0.202831,2.105535,0.830392,0.233418,0.17247,0.172804,0.034335,0.246154,0.203125,0.164063,0.421875,0.257813,female
0.18343,0.170834,0.208097,2.320217,0.858266,0.24736,0.181593,0.176297,0.042105,0.225352,0.653356,0.164063,6.460938,6.296875,female
0.187398,0.172038,0.19442,3.937859,0.792733,0.216424,0.191348,0.166264,0.027257,0.195122,0.235417,0.164063,0.867188,0.703125,female
0.169655,0.158161,0.196782,3.199704,0.860848,0.317472,0.16,0.168026,0.081633,0.228571,0.507813,0.15625,5.5,5.34375,female
0.173753,0.16401,0.183264,3.82521,0.825177,0.25885,0.16749,0.174703,0.146789,0.271186,0.681452,0.15625,6.195313,6.039063,female
0.176484,0.164615,0.188791,3.373657,0.853113,0.340283,0.176484,0.169018,0.066946,0.219178,0.541903,0.03125,6,5.96875,female
0.183448,0.165172,0.213448,2.208583,0.868521,0.320349,0.165517,0.172247,0.040404,0.228571,1.372396,0.15625,6.53125,6.375,female
0.176396,0.166348,0.191802,3.483891,0.84742,0.24611,0.16925,0.168509,0.016427,0.271186,0.988281,0.15625,6.328125,6.171875,female
0.179315,0.169966,0.199452,3.522187,0.841949,0.232826,0.172603,0.170298,0.021448,0.216216,0.668347,0.164063,5.898438,5.734375,female
0.1792,0.1648,0.192267,2.9601,0.840314,0.26939,0.1648,0.164484,0.033058,0.275862,0.676794,0.164063,6.789063,6.625,female
0.188447,0.170518,0.20485,2.371323,0.834362,0.23204,0.168229,0.163658,0.018824,0.205128,0.578125,0.164063,6.90625,6.742188,female
0.190412,0.171111,0.204815,2.082685,0.850385,0.23466,0.203663,0.170231,0.01608,0.228571,0.685547,0.164063,5.796875,5.632813,female
0.174379,0.16216,0.190533,3.557992,0.883531,0.442196,0.169615,0.17467,0.017149,0.246154,0.844618,0.164063,6.367188,6.203125,female
0.176428,0.165766,0.192421,3.058551,0.83678,0.227687,0.172366,0.17505,0.037647,0.262295,0.810547,0.15625,6.609375,6.453125,female
0.18002,0.16345,0.195466,2.493825,0.856224,0.298322,0.179739,0.164707,0.016529,0.262295,0.565937,0.164063,6.523438,6.359375,female
0.177641,0.163358,0.196684,2.973962,0.859125,0.304502,0.16187,0.152423,0.029795,0.205128,0.740625,0.15625,6.921875,6.765625,female
0.181194,0.164169,0.20126,2.112956,0.869629,0.338455,0.181194,0.166865,0.030132,0.266667,0.592052,0.023438,5.492188,5.46875,female
0.188582,0.171082,0.201381,2.666922,0.844787,0.239938,0.198507,0.174929,0.05298,0.246154,0.269252,0.15625,1.492188,1.335938,female
0.182625,0.175426,0.200433,3.645519,0.823999,0.261475,0.178836,0.166718,0.016377,0.238806,0.549753,0.171875,6.132813,5.960938,female
0.179955,0.167056,0.196315,2.679598,0.859103,0.332855,0.179955,0.1737,0.019048,0.216216,0.472147,0.164063,5.914063,5.75,female
0.184032,0.171613,0.194645,3.173294,0.831025,0.212024,0.190129,0.167675,0.021277,0.275862,0.756836,0.164063,5.445313,5.28125,female
0.172495,0.160134,0.18804,3.498124,0.881285,0.415102,0.172308,0.168612,0.054795,0.213333,0.695913,0.023438,6.929688,6.90625,female
0.175823,0.165645,0.1866,3.77001,0.842949,0.284527,0.173628,0.168936,0.016097,0.262295,0.312289,0.15625,3.6875,3.53125,female
0.168429,0.160276,0.185165,3.95483,0.839558,0.261354,0.164782,0.156155,0.016244,0.210526,0.430147,0.15625,4.640625,4.484375,female
0.179481,0.164416,0.202597,2.235463,0.861211,0.251207,0.163896,0.149157,0.024502,0.207792,0.47309,0.15625,6.890625,6.734375,female
0.180893,0.165017,0.193402,3.031579,0.821229,0.257249,0.166942,0.158578,0.01837,0.197531,0.375601,0.148438,2.359375,2.210938,female
0.168804,0.160319,0.184657,4.072936,0.826866,0.246242,0.160319,0.153981,0.029412,0.210526,0.504136,0.148438,5.765625,5.617188,female
0.175619,0.166018,0.188938,3.261121,0.816742,0.226999,0.164469,0.164342,0.020833,0.25,0.596128,0.078125,6.203125,6.125,female
0.172963,0.159678,0.185246,3.020243,0.843488,0.285398,0.175721,0.16396,0.019608,0.219178,0.634968,0.140625,6.796875,6.65625,female
0.183831,0.169392,0.218122,2.429485,0.867046,0.278393,0.176869,0.172368,0.042781,0.222222,0.519097,0.15625,5.320313,5.164063,female
0.169655,0.162759,0.192414,4.326654,0.823618,0.232398,0.164483,0.154692,0.03125,0.222222,0.560156,0.007813,6.234375,6.226563,female
0.176056,0.164789,0.186479,2.774643,0.818552,0.192606,0.18338,0.168737,0.037037,0.216216,0.693209,0.15625,6.84375,6.6875,female
0.197861,0.179249,0.209595,2.667018,0.851372,0.295386,0.206763,0.179154,0.078049,0.25,1.53079,0.023438,6.78125,6.757813,female
0.191238,0.172787,0.219163,2.052242,0.866241,0.236268,0.173037,0.169441,0.024653,0.231884,0.550521,0.15625,4.796875,4.640625,female
0.186984,0.169841,0.210794,2.075172,0.87199,0.351325,0.177778,0.172424,0.075472,0.222222,0.236506,0.164063,0.570313,0.40625,female
0.182729,0.167764,0.202025,2.407879,0.833188,0.209671,0.168158,0.179046,0.153846,0.225352,0.557726,0.15625,6.351563,6.195313,female
0.187909,0.177795,0.195361,3.332114,0.747695,0.106801,0.19057,0.168579,0.024169,0.205128,0.257161,0.171875,0.726563,0.554688,female
0.184415,0.17158,0.207045,2.732918,0.844339,0.231124,0.174958,0.179598,0.024169,0.25,0.949609,0.171875,6.867188,6.695313,female
0.177702,0.168151,0.192531,3.071247,0.820881,0.182416,0.169408,0.174194,0.08,0.219178,0.215248,0.15625,0.914063,0.757813,female
0.181031,0.166591,0.202868,2.531039,0.859677,0.290416,0.172226,0.166094,0.043597,0.262295,0.746484,0.164063,6.546875,6.382813,female
0.179115,0.167573,0.195359,3.524903,0.856079,0.375275,0.179115,0.16966,0.018161,0.205128,0.258301,0.15625,0.796875,0.640625,female
0.176154,0.165792,0.186967,3.414958,0.823984,0.216122,0.179083,0.167377,0.043478,0.231884,0.833008,0.164063,6.453125,6.289063,female
0.1792,0.168862,0.211938,3.1341,0.847972,0.276973,0.171877,0.156718,0.04611,0.235294,0.623535,0.007813,5.8125,5.804688,female
0.190474,0.171643,0.210849,2.001373,0.862152,0.27567,0.184609,0.170985,0.018757,0.262295,0.692595,0.15625,6.25,6.09375,female
0.187226,0.17493,0.197285,3.025039,0.816435,0.247042,0.190579,0.172206,0.061776,0.213333,0.189453,0.164063,0.21875,0.054688,female
0.176203,0.161345,0.195874,3.03076,0.899023,0.484542,0.172018,0.167055,0.029304,0.25,0.847656,0.007813,6.484375,6.476563,female
0.182894,0.170482,0.193846,2.797414,0.801625,0.197544,0.191656,0.162627,0.020699,0.197531,0.509868,0.164063,5.726563,5.5625,female
0.178918,0.166943,0.198289,3.381988,0.850544,0.319835,0.176805,0.156944,0.016684,0.216216,0.244141,0.15625,0.90625,0.75,female
0.177834,0.163083,0.197776,2.691006,0.85358,0.31735,0.169093,0.176315,0.047337,0.253968,0.183594,0.007813,0.34375,0.335938,female
0.175955,0.166517,0.186742,3.570499,0.816218,0.216515,0.169213,0.163617,0.025,0.228571,0.976326,0.15625,6.226563,6.070313,female
0.173864,0.16155,0.186764,3.025875,0.81592,0.221766,0.172691,0.164132,0.064777,0.202532,0.206861,0.164063,0.8125,0.648438,female
0.172308,0.161538,0.195583,3.276968,0.848722,0.290096,0.162581,0.160317,0.01564,0.216216,0.947266,0.164063,6.796875,6.632813,female
0.171243,0.147514,0.189435,2.614452,0.896255,0.505113,0.188249,0.16661,0.043956,0.231884,0.566406,0.015625,6.226563,6.210938,female
0.182807,0.16807,0.192982,2.911882,0.820294,0.213677,0.182807,0.170652,0.025078,0.266667,0.645312,0.007813,5.585938,5.578125,female
0.176744,0.167442,0.197674,3.825914,0.803241,0.189572,0.176279,0.163305,0.072727,0.210526,0.845833,0.164063,4.078125,3.914063,female
0.182712,0.170847,0.195763,2.751858,0.833917,0.23981,0.182316,0.174009,0.079602,0.216216,0.205295,0.164063,0.382813,0.21875,female
0.177749,0.168586,0.200105,3.09078,0.845562,0.291419,0.169319,0.167259,0.026316,0.253968,0.226151,0.15625,0.601563,0.445313,female
0.176027,0.162883,0.195977,2.796872,0.892325,0.447629,0.169925,0.167117,0.065306,0.216216,0.673135,0.164063,5.828125,5.664063,female
0.17126,0.155853,0.188006,3.185801,0.874367,0.377036,0.155853,0.169212,0.069565,0.275862,0.356061,0.007813,4.484375,4.476563,female
0.162465,0.155027,0.194899,5.383762,0.842795,0.287726,0.155027,0.157304,0.063241,0.205128,1.024687,0.15625,6.710938,6.554688,female
0.178182,0.167074,0.20086,2.981181,0.820643,0.205586,0.167074,0.169568,0.044944,0.225352,0.708705,0.164063,5.835938,5.671875,female
0.173356,0.16302,0.190268,2.970246,0.831027,0.238261,0.168658,0.158211,0.031434,0.202532,0.599159,0.164063,5.640625,5.476563,female
0.185224,0.171376,0.211623,2.202962,0.842134,0.228621,0.173539,0.177042,0.037037,0.231884,0.460938,0.15625,4.5625,4.40625,female
0.174082,0.16779,0.187016,4.997551,0.800227,0.223223,0.173733,0.164371,0.015702,0.225352,0.898828,0.164063,6.625,6.460938,female
0.188904,0.165251,0.20105,2.502392,0.857857,0.323957,0.193059,0.174824,0.017877,0.266667,0.654018,0.007813,3.734375,3.726563,female
0.2136,0.181867,0.236267,2.676539,0.906817,0.44964,0.050133,0.161213,0.017094,0.266667,0.209321,0.054688,0.5625,0.507813,female
0.205988,0.178443,0.234251,3.262411,0.909747,0.479467,0.05006,0.171696,0.017372,0.275862,0.181885,0.023438,0.625,0.601563,female
0.205471,0.161,0.223588,3.353022,0.926618,0.550262,0.050029,0.146154,0.016649,0.253968,0.179265,0.054688,0.875,0.820313,female
0.193285,0.175051,0.212735,2.659047,0.875828,0.410387,0.050246,0.143441,0.015733,0.219178,0.196546,0.054688,0.695313,0.640625,female
0.213067,0.172533,0.242133,2.179409,0.923527,0.52465,0.050133,0.158002,0.016913,0.271186,0.465517,0.054688,5.492188,5.4375,female
0.204133,0.180663,0.249708,1.944876,0.892704,0.348168,0.050214,0.154557,0.01741,0.275862,0.228237,0.054688,0.726563,0.671875,female
0.214562,0.169721,0.255233,2.245736,0.932352,0.563884,0.050056,0.148659,0.018265,0.275862,0.301185,0.054688,0.734375,0.679688,female
0.226853,0.18682,0.24894,2.063404,0.906087,0.435548,0.050156,0.138612,0.016667,0.266667,0.183002,0.054688,0.695313,0.640625,female
0.211309,0.184712,0.237068,2.105751,0.915902,0.489534,0.050052,0.168338,0.016684,0.271186,0.22614,0.054688,0.75,0.695313,female
0.2072,0.1816,0.242667,1.870038,0.914751,0.473694,0.050133,0.164235,0.016444,0.262295,0.212554,0.054688,0.617188,0.5625,female
0.17783,0.153254,0.197712,2.52693,0.922825,0.533854,0,0.152477,0.017857,0.271186,0.142578,0.007813,0.765625,0.757813,female
0.165919,0.149107,0.190936,2.911308,0.897693,0.431623,0,0.164624,0.024427,0.216216,0.133854,0.007813,0.203125,0.195313,female
0.206904,0.181079,0.232125,2.26722,0.908414,0.446981,0,0.189045,0.016913,0.258065,0.88875,0.007813,6.984375,6.976563,female
0.183275,0.157771,0.208508,3.089755,0.923872,0.512662,0,0.17241,0.016967,0.258065,0.552002,0.007813,6.53125,6.523438,female
0.184107,0.167771,0.213676,2.831543,0.908296,0.451007,0,0.169674,0.016512,0.275862,0.128125,0.007813,0.421875,0.414063,female
0.193391,0.160252,0.208919,3.407406,0.905327,0.439105,0,0.177271,0.01564,0.271186,0.125625,0.007813,0.617188,0.609375,female
0.182923,0.161623,0.197769,3.061702,0.893838,0.409585,0,0.173162,0.017039,0.271186,0.344835,0.007813,6.609375,6.601563,female
0.173634,0.145772,0.208884,3.252964,0.938153,0.584005,0,0.167895,0.015748,0.275862,0.149457,0.007813,0.453125,0.445313,female
0.179318,0.155306,0.198134,2.641074,0.910095,0.456989,0,0.149217,0.01867,0.258065,0.155172,0.007813,0.46875,0.460938,female
0.188208,0.156722,0.223787,2.145688,0.933957,0.538465,0,0.179878,0.047478,0.262295,0.220881,0.007813,0.84375,0.835938,female
0.176679,0.05786,0.228598,2.219184,0.953377,0.704237,0.217491,0.207905,0.017544,0.262295,0.610754,0.007813,4.726563,4.71875,female
0.197346,0.08778,0.216247,3.600307,0.946908,0.706917,0.213364,0.206479,0.06867,0.262295,0.338942,0.007813,0.835938,0.828125,female
0.19852,0.059344,0.225837,2.603043,0.950413,0.681699,0.214298,0.212683,0.054054,0.275862,0.78418,0.015625,3.585938,3.570313,female
0.179804,0.043235,0.217778,1.597069,0.941751,0.601127,0.225327,0.174179,0.016824,0.262295,0.633333,0.007813,3.59375,3.585938,female
0.159907,0.057774,0.222009,1.471281,0.964448,0.745641,0.194529,0.184906,0.032064,0.258065,0.380208,0.023438,3.5625,3.539063,female
0.19382,0.095888,0.229246,1.679792,0.963183,0.725957,0.204891,0.189945,0.020382,0.271186,0.197266,0.007813,0.46875,0.460938,female
0.192843,0.066111,0.215719,2.660579,0.943341,0.651973,0.215719,0.190461,0.018454,0.242424,0.859375,0.007813,3.265625,3.257813,female
0.14155,0.040037,0.215166,1.82141,0.949958,0.678018,0.219041,0.197429,0.021053,0.235294,0.700893,0.054688,3.125,3.070313,female
0.201348,0.126415,0.237385,1.852942,0.943451,0.642259,0.216507,0.181829,0.020151,0.275862,0.796274,0.007813,3.109375,3.101563,female
0.19042,0.050795,0.217945,2.13817,0.939007,0.622045,0.207435,0.183926,0.081633,0.242424,0.407484,0.007813,3.117188,3.109375,female
0.196992,0.174195,0.223965,2.132563,0.899004,0.266904,0.175239,0.151901,0.01564,0.253968,1.045313,0.148438,7,6.851563,female
0.19104,0.162043,0.220431,1.836145,0.904673,0.287491,0.176345,0.158337,0.022409,0.266667,1.12207,0.164063,6.929688,6.765625,female
0.192406,0.154951,0.223668,1.188838,0.926781,0.39939,0.199504,0.13933,0.032787,0.242424,0.548438,0.164063,2.601563,2.4375,female
0.190568,0.161158,0.217378,1.936982,0.910712,0.279577,0.176463,0.157803,0.016244,0.271186,0.977163,0.140625,7,6.859375,female
0.173186,0.151098,0.212774,2.549621,0.90748,0.306337,0.154085,0.146007,0.01631,0.275862,0.871652,0.007813,6.851563,6.84375,female
0.187768,0.153721,0.21559,1.710497,0.912431,0.307674,0.199456,0.148864,0.022535,0.238806,0.48776,0.132813,6.804688,6.671875,female
0.204104,0.173088,0.2244,2.1817,0.907945,0.294762,0.221542,0.158042,0.018433,0.266667,0.550951,0.140625,5.546875,5.40625,female
0.187235,0.155614,0.217545,2.555592,0.886007,0.234557,0.156532,0.153609,0.040609,0.253968,0.517578,0.15625,6.984375,6.828125,female
0.218625,0.190606,0.239592,2.665433,0.917601,0.516221,0.212144,0.165352,0.016393,0.275862,0.195012,0.007813,0.546875,0.539063,female
0.189908,0.159019,0.202492,3.149874,0.892246,0.450262,0.197344,0.150268,0.024883,0.235294,0.143415,0.007813,0.226563,0.21875,female
0.193746,0.159767,0.230338,1.406595,0.941427,0.594892,0.195216,0.162183,0.016162,0.275862,0.164567,0.007813,0.296875,0.289063,female
0.206498,0.157921,0.230695,2.249872,0.935248,0.611967,0.230877,0.149574,0.015686,0.253968,0.19894,0.054688,0.320313,0.265625,female
0.187934,0.144103,0.218556,2.594767,0.946681,0.668181,0.191537,0.145,0.016048,0.275862,0.183239,0.007813,0.265625,0.257813,female
0.19323,0.128964,0.231747,0.983939,0.967853,0.75665,0.201669,0.144806,0.016194,0.258065,0.192522,0.007813,0.335938,0.328125,female
0.219665,0.191743,0.239582,2.522925,0.90479,0.498886,0.235872,0.150029,0.015889,0.246154,0.174479,0.007813,0.320313,0.3125,female
0.215213,0.181144,0.238112,1.892379,0.924599,0.53689,0.229548,0.166,0.015936,0.271186,0.209635,0.007813,0.460938,0.453125,female
0.201348,0.114688,0.220797,2.865304,0.938501,0.654076,0.209928,0.168726,0.017279,0.258065,0.180556,0.046875,0.242188,0.195313,female
0.19149,0.158087,0.209808,3.134383,0.920399,0.574005,0.206575,0.157403,0.023358,0.271186,0.276242,0.007813,3.882813,3.875,female
0.219863,0.195126,0.239482,2.485003,0.884811,0.362204,0.050114,0.145934,0.016097,0.275862,0.251736,0.054688,0.867188,0.8125,female
0.184612,0.085115,0.225996,2.322141,0.961835,0.752104,0.050189,0.141424,0.016598,0.262295,0.316406,0.054688,3.828125,3.773438,female
0.205355,0.181234,0.234366,2.004903,0.889968,0.374785,0.049872,0.139459,0.01686,0.25,0.236753,0.054688,0.75,0.695313,female
0.207706,0.179817,0.249541,1.656946,0.921602,0.508718,0.049908,0.157151,0.016632,0.275862,0.25,0.054688,0.734375,0.679688,female
0.241931,0.192122,0.265413,2.496013,0.867354,0.271194,0.268971,0.171505,0.019488,0.275862,0.268229,0.054688,1.007813,0.953125,female
0.216128,0.17815,0.241332,1.762694,0.922779,0.546754,0.050062,0.184095,0.016754,0.266667,0.316761,0.054688,0.78125,0.726563,female
0.217509,0.18402,0.242713,1.8624,0.902992,0.429764,0.050062,0.166532,0.016667,0.266667,0.264915,0.054688,0.734375,0.679688,female
0.216161,0.182129,0.247611,1.78749,0.915852,0.4446,0.049992,0.181607,0.016529,0.275862,0.204545,0.054688,0.789063,0.734375,female
0.221595,0.187239,0.24908,2.149418,0.914982,0.513838,0.219591,0.180687,0.01658,0.275862,0.242766,0.054688,0.765625,0.710938,female
0.207813,0.18375,0.250568,2.655036,0.915646,0.471817,0.050114,0.182011,0.018307,0.275862,0.260216,0.054688,0.78125,0.726563,female
0.1814,0.159067,0.203732,3.646713,0.900368,0.42919,0,0.17123,0.021277,0.266667,0.241122,0.007813,2.234375,2.226563,female
0.191215,0.157193,0.215776,3.162455,0.923007,0.488415,0,0.144652,0.01564,0.253968,0.144003,0.007813,1.078125,1.070313,female
0.177272,0.155259,0.213961,3.400253,0.923001,0.504066,0,0.174866,0.056338,0.238806,0.197591,0.007813,0.65625,0.648438,female
0.178182,0.161212,0.200595,3.898734,0.906936,0.450731,0,0.135378,0.016427,0.275862,0.066406,0.007813,0.265625,0.257813,female
0.188774,0.141369,0.223958,6.669215,0.948424,0.658345,0,0.156399,0.015952,0.275862,0.095937,0.007813,0.515625,0.507813,female
0.199956,0.17348,0.229665,3.198953,0.915986,0.436418,0,0.181574,0.021136,0.25,0.231563,0.007813,0.789063,0.78125,female
0.182762,0.138828,0.231381,5.666596,0.936911,0.537923,0,0.153757,0.016113,0.275862,0.068296,0.007813,0.257813,0.25,female
0.18794,0.140637,0.234516,6.130158,0.938815,0.555937,0,0.179175,0.032454,0.275862,0.151654,0.007813,0.476563,0.46875,female
0.191227,0.158628,0.235031,2.717304,0.926864,0.501417,0,0.15797,0.015842,0.275862,0.184896,0.007813,2.4375,2.429688,female
0.170058,0.150782,0.193419,4.301562,0.916364,0.525701,0,0.144966,0.01564,0.271186,0.216595,0.007813,2.070313,2.0625,female
0.05871,0.025865,0.139589,2.281377,0.94311,0.636657,0.016628,0.124927,0.016129,0.253968,0.188859,0.007813,0.757813,0.75,female
0.058382,0.024407,0.133752,2.377494,0.938889,0.608706,0.009763,0.153543,0.016,0.266667,0.252197,0.007813,1.421875,1.414063,female
0.054163,0.022843,0.127637,2.422417,0.930185,0.581113,0.024491,0.138373,0.016293,0.271186,0.436663,0.007813,5.328125,5.320313,female
